CL ID,"Latitude (Decimal Degrees, NAD83)","Longitude (Decimal Degrees, NAD83)",Location,Subregions,"Time Period (Month, Year)",NH4 (?M) (Tline) SA,NO3 (?M) (SUNA) SA,DIN (µM) SA,estDON (?M) SA,TDN (µM) SA,estDOC (mg/L) SA,fDOM (QSU) (WS) SA,fCHL (?g/L) (WS) SA, Temp (?C) (TSG) SA, Cond (?S/cm) (TSG) SA, Salinity (PSU) (TSG) SA, Temp (?C) (EXO) SA,Sp Cond (?S/cm) (EXO) SA,pH (EXO) SA,DO (mg/L) (EXO) SA,DO (%) (EXO) SA,Turb (FNU) (EXO) SA,fDOM (QSU) (EXO) SA,fCHL (?g/L) (EXO) SA,Bluegreen (?g/L) (EXO) SA,Green Algae (?g/L) (FP) SA,Bluegreen (?g/L) (FP) SA,Diatoms (?g/L) (FP) SA,Cryptophyta (?g/L) (FP) SA,Total Conc (?g/L) (FP) SA,? (days) (Picarro) SA
A1945,38.408365,-121.613974,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.340761,12.79726,13.13535,11.93454,25.07114,2.43345,29.13501,8.947661,20.45188,607.6939,0.325412,20.43484,674.592,8.397143,8.875606,98.64047,32.25764,25.95557,3.082879,0.193093,3.33918,1.513861,3.827887,0,8.676129,46.39626
A1943,38.41114,-121.612859,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.356035,12.58965,12.94472,11.92205,24.86776,2.43102,29.10028,9.008492,20.48929,612.0202,0.327537,20.47212,681.5764,8.402315,8.884071,98.81294,33.3313,25.89382,3.118086,0.196942,3.386938,1.532164,3.881445,0,8.778934,46.7273
A1941,38.413845,-121.611536,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.373843,12.26853,12.64362,11.91387,24.55673,2.429428,29.07754,9.039624,20.51994,618.4958,0.330871,20.50296,689.9202,8.406259,8.885262,98.88484,34.47448,25.7962,3.121804,0.199775,3.401847,1.542588,3.906481,0,8.818836,47.05174
A1939,38.416575,-121.610273,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.404011,11.93202,12.33688,11.88905,24.22573,2.424594,29.00849,9.147717,20.55449,627.5248,0.335589,20.53451,698.6038,8.409674,8.880909,98.90134,35.74315,25.52578,3.187828,0.214077,3.420776,1.566997,3.952785,0,8.938905,47.69244
A1937,38.419309,-121.609026,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.41757,11.61768,12.03481,11.89017,23.92342,2.424812,29.0116,9.301579,20.57211,635.4811,0.339837,20.54405,707.2524,8.408741,8.874402,98.84272,38.07225,25.43913,3.277216,0.223159,3.427312,1.590668,4.034389,0,9.060424,48.0881
A1935,38.422023,-121.607723,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.441766,11.14924,11.59151,11.88233,23.47532,2.423286,28.9898,9.169312,20.55147,649.0198,0.347477,20.50817,723.9256,8.404338,8.853935,98.5468,38.14828,25.59889,3.229577,0.207981,3.394117,1.57409,3.881519,0,8.860812,48.51505
A1933,38.424727,-121.606383,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.452503,10.93429,11.38805,11.86444,23.25498,2.419802,28.94003,8.982027,20.5276,656.6994,0.351905,20.48507,731.1032,8.402471,8.843446,98.39529,36.24722,25.70946,3.119309,0.193288,3.368044,1.543246,3.744755,0,8.660051,48.7626
A1931,38.427406,-121.605045,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.475359,10.60039,11.08019,11.8087,22.89061,2.408948,28.78497,8.724715,20.49775,668.303,0.358563,20.46334,739.5247,8.40053,8.831143,98.21535,32.36369,25.67518,2.953221,0.179864,3.308037,1.508235,3.563806,0,8.396091,49.51434
A1929,38.430109,-121.60366,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.516825,10.26618,10.78501,11.73851,22.52485,2.395281,28.58973,8.436982,20.49226,680.4708,0.365383,20.46593,750.9122,8.399929,8.813306,98.03639,29.37395,25.41435,2.793204,0.174771,3.242813,1.471792,3.415272,0,8.139863,50.47598
A1927,38.432836,-121.602395,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.529609,10.17398,10.70371,11.72324,22.43001,2.392307,28.54725,8.365526,20.49897,684.0871,0.367306,20.47396,755.3299,8.399951,8.807483,97.99247,29.56337,25.32517,2.759133,0.173959,3.223321,1.460713,3.394041,0,8.084597,50.76338
A1925,38.435589,-121.601206,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.548343,10.02385,10.57204,11.72197,22.29616,2.392061,28.54373,8.295475,20.50768,689.2068,0.370078,20.47934,763.0688,8.399675,8.796312,97.87409,31.05554,25.26158,2.761319,0.178988,3.191216,1.451477,3.373049,0,8.024772,51.12815
A1923,38.438314,-121.599956,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.571924,9.778846,10.35008,11.72067,22.07119,2.391808,28.54012,8.366306,20.51623,696.5986,0.374046,20.47822,774.2002,8.397924,8.786946,97.76485,33.53681,25.20946,2.828312,0.177334,3.190156,1.4539,3.443712,0,8.099689,51.38019
A1921,38.441027,-121.598674,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.604008,9.544962,10.14936,11.70293,21.84986,2.388354,28.49077,8.055132,20.4972,705.4186,0.379109,20.45279,784.2504,8.394658,8.77677,97.60734,32.75974,25.2508,2.690694,0.17181,3.127418,1.423429,3.253688,0,7.811372,51.4324
A1919,38.443713,-121.597318,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.639081,9.307655,9.946731,11.66487,21.6082,2.380942,28.38489,7.609014,20.46781,715.603,0.385017,20.42338,793.7274,8.391563,8.77247,97.51319,30.09098,25.24311,2.456641,0.159431,3.042672,1.381431,2.975546,0,7.400177,51.4698
A1917,38.446464,-121.596038,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.672159,9.08445,9.75834,11.61458,21.37297,2.371151,28.24501,7.211005,20.43954,726.7355,0.391443,20.40431,802.0465,8.390038,8.781421,97.57918,27.30663,25.12506,2.23552,0.143691,2.968683,1.337611,2.707508,0,6.996041,51.76162
A1915,38.449206,-121.594882,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.709733,8.896423,9.604708,11.5778,21.18264,2.363989,28.1427,7.056547,20.43361,731.9142,0.394379,20.40237,806.7514,8.389839,8.844746,98.28483,25.79795,24.97197,2.141748,0.14155,2.934047,1.310566,2.615179,0,6.84751,51.84732
A1913,38.45194,-121.593672,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.729621,8.72548,9.450066,11.54431,20.99527,2.357468,28.04955,6.986981,20.43323,736.0623,0.39669,20.4063,811.4811,8.389832,8.93022,99.23469,24.80984,24.76063,2.108328,0.146674,2.930049,1.311275,2.569139,0,6.807937,51.86392
A1911,38.454653,-121.59232,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.724463,8.542971,9.272261,11.5246,20.79676,2.35363,27.99471,6.945992,20.43812,741.4385,0.39964,20.40918,819.9395,8.39002,9.01871,100.2174,24.54449,24.44786,2.084403,0.149236,2.948804,1.340348,2.531499,0,6.829253,52.16
A1909,38.457365,-121.591037,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.73144,8.260138,8.996955,11.4851,20.47993,2.345939,27.88484,6.904168,20.4313,750.2205,0.404595,20.40808,831.0334,8.390409,9.129004,101.4326,23.47363,24.1112,2.05453,0.141324,2.939086,1.331072,2.506944,0,6.792808,52.40723
A1907,38.460072,-121.589828,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.779162,7.647036,8.43836,11.4198,19.85544,2.333224,27.70319,6.981212,20.44972,769.138,0.414916,20.43125,847.7088,8.390676,9.200363,102.2655,23.43863,23.52407,2.082647,0.136365,2.892326,1.268985,2.565371,0,6.73989,53.00729
A1905,38.462831,-121.588609,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.807461,7.409563,8.227408,11.40365,19.62888,2.330079,27.65827,6.941776,20.45938,776.2094,0.418754,20.44129,853.0763,8.389299,9.173186,102.015,24.08551,23.34312,2.085888,0.140614,2.861228,1.248233,2.53793,0,6.652528,53.26582
A1903,38.46555,-121.58722,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.839545,7.158359,8.005699,11.37436,19.37972,2.324377,27.57681,6.810332,20.48902,785.5143,0.423672,20.47565,858.8392,8.390483,9.266581,103.0887,24.94769,22.84963,2.02108,0.145573,2.815289,1.239168,2.484429,0,6.533703,53.85318
A1901,38.468268,-121.586032,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.847317,6.92674,7.771564,11.35829,19.12807,2.321246,27.53209,6.807398,20.53448,792.3344,0.427093,20.51761,863.2048,8.388933,9.433133,105.0827,26.94609,21.98451,2.030044,0.148201,2.818541,1.239387,2.440339,0,6.493001,54.11452
A1899,38.471021,-121.584779,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.83162,6.776801,7.607802,11.33936,18.94561,2.317561,27.47944,6.984204,20.56241,797.0843,0.42948,20.53747,865.9672,8.389341,9.634889,107.3087,26.64139,20.64037,2.064883,0.144772,2.879791,1.213508,2.481416,0,6.56945,54.60619
A1897,38.47391,-121.584522,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.815757,6.689088,7.508429,11.32846,18.8375,2.315439,27.44912,7.076292,20.55517,800.4728,0.431461,20.52352,869.0806,8.387661,9.732329,108.3834,24.67374,19.52016,2.078439,0.139335,2.94493,1.167988,2.44823,0,6.554158,54.88353
A1895,38.476819,-121.584533,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,0.793895,6.539637,7.347415,11.30208,18.65558,2.310302,27.37574,7.134667,20.52614,807.0594,0.435427,20.48854,875.5951,8.38526,9.885289,110.0163,20.08196,17.5907,2.052569,0.128317,3.039828,1.085831,2.350994,0,6.460388,55.58013
A2062,38.245219,-121.670589,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,14.0385,14.45648,28.50144,10.56882,39.06951,2.167526,25.33608,2.873061,20.32168,152.618,0.082008,20.29852,168.3826,7.762415,8.243844,91.24372,10.75161,23.63234,0.410491,0.071373,0.906198,1.389421,0.453925,0,2.757378,5.454021
A2045,38.269204,-121.663495,Sacramento Deep Water Shipping Channel,Cache Slough Complex,May 2018,8.354592,19.59056,27.95494,10.6474,38.60195,2.182826,25.55465,3.231999,20.63922,218.8792,0.115635,20.60544,243.3058,7.941184,8.453502,94.14806,11.46401,24.20148,0.487082,0.075499,1.259953,1.208163,0.708079,0,3.186381,12.74913
