CL ID	"Latitude (Decimal Degrees, NAD83)"	"Longitude (Decimal Degrees, NAD83)"	Regions	Location	"Time Period (Month, Year)"	NO3 (uM) (SUNA) SA	NH4 (uM) (Tline) SA	Temp (deg. C) (EXO) SA	Sp Cond (uS/cm) (EXO) SA	pH (EXO) SA	DO (mg/L) (EXO) SA	DO (%sat) (EXO) SA	Turb (FNU) (EXO) SA	fCHL (ug/L) (EXO) SA	fDOM (QSU) (EXO) SA	fCHL (ug/L) (WS) SA	fDOM (QSU) (WS) SA	Temp (deg. C) (TSG) SA	Cond (uS/cm) (TSG) SA	Salinity (PSU) (TSG) SA	Green Algae (ug/L) (FP) SA	Bluegreen (ug/L) (FP) SA	Diatoms (ug/L) (FP) SA	Cryptophyta (ug/L) (FP) SA	Total Conc (ug/L) (FP) SA	Green Algae (%) (FP) SA	Bluegreen (%) (FP) SA	Diatoms (%) (FP) SA	Cryptophyta (%) (FP) SA	estDIN (uM) SA	estDOC (mg-C/L) SA	Orthophosphate (uM) SA
A3555	38.024597	-121.749547	Western Delta tidal zone	San Joaquin River	10/1/2021	9.05	1.33	21.22	7074.92	8.06	8.70	100.19	3.75	3.85	26.57	8.48	27.57	21.24	6595.90	3.91	4.05	1.66	4.21	0.32	10.21	39.55	16.47	41.16	3.11	10.29	2.20	2.61
A3566	38.029984	-121.770492	Western Delta tidal zone	San Joaquin River	10/1/2021	7.56	1.16	21.42	6831.66	8.03	8.84	102.15	4.67	2.89	26.72	6.73	27.72	21.44	6396.77	3.77	3.48	1.80	3.37	0.10	8.75	39.70	17.03	38.44	1.01	10.40	2.20	2.61
A3561	38.025129	-121.760755	Western Delta tidal zone	San Joaquin River	10/1/2021	9.04	1.27	21.25	7352.40	8.03	8.72	100.68	3.92	4.24	26.42	9.16	27.32	21.28	6828.77	4.06	4.81	1.53	4.73	0.28	11.37	42.32	13.03	41.65	2.37	10.27	2.19	2.62
A4053	38.028757	-121.847555	Western Delta tidal zone	New York Slough	10/1/2021	11.76	0.72	20.80	11657.36	7.96	8.47	98.34	3.93	3.36	27.77	7.87	28.97	20.85	10618.34	6.59	3.08	1.65	3.60	0.34	8.67	35.31	19.54	41.32	3.75	12.47	2.26	2.90
A4046	38.027256	-121.834931	Western Delta tidal zone	New York Slough	10/1/2021	11.30	0.69	21.17	10718.62	8.02	8.71	101.57	3.85	4.53	27.06	10.03	28.10	21.19	10017.89	6.14	4.48	1.46	4.59	0.53	11.07	39.99	14.90	40.55	4.49	11.99	2.23	2.82
A3553	38.025030	-121.745857	Western Delta tidal zone	San Joaquin River	10/1/2021	9.00	1.40	21.15	7045.94	8.05	8.63	99.33	3.72	3.36	26.69	7.58	27.70	21.17	6542.60	3.88	3.31	1.81	3.53	0.23	8.82	37.29	20.53	39.94	2.48	10.40	2.20	2.61
A5246	38.029875	-121.403191	Central Delta tidal zone	Fourteenmile Slough	10/1/2021	25.95	1.03	21.90	535.16	7.80	7.56	86.36	1.65	1.73	52.61	4.34	58.70	21.93	505.20	0.26	2.03	2.09	1.08	0.00	5.19	39.01	38.28	20.74	0.00	27.37	3.64	4.59
A3568	38.031034	-121.774818	Western Delta tidal zone	San Joaquin River	10/1/2021	7.63	1.13	21.43	6777.62	8.03	8.81	101.77	4.74	2.81	26.73	6.48	27.81	21.48	6177.37	3.62	3.35	1.86	3.22	0.02	8.48	39.51	21.62	37.96	0.25	10.40	2.20	2.61
A3551	38.025079	-121.742142	Western Delta tidal zone	San Joaquin River	10/1/2021	8.70	1.33	21.17	6560.18	8.15	8.82	101.30	3.52	2.81	26.72	6.58	27.75	21.23	5931.90	3.50	2.78	1.92	3.07	0.15	7.89	35.06	22.91	38.88	1.86	10.04	2.20	2.60
A4048	38.027595	-121.838595	Western Delta tidal zone	New York Slough	10/1/2021	11.35	0.70	21.10	10856.68	8.00	8.63	100.47	3.76	5.26	27.17	11.01	28.22	21.16	9985.48	6.12	5.60	1.14	5.98	0.71	13.44	41.23	9.61	43.93	5.10	12.07	2.23	2.85
A4060	38.031095	-121.859744	Western Delta tidal zone	New York Slough	10/1/2021	11.64	0.23	20.97	12214.98	8.00	8.73	102.01	3.90	4.76	27.70	10.41	28.64	21.01	11331.37	7.04	4.88	1.18	5.90	0.66	12.60	38.67	9.91	46.57	5.03	11.99	2.26	2.96
A3616	38.027811	-121.827434	Western Delta tidal zone	San Joaquin River	10/1/2021	11.07	0.82	21.06	10567.44	7.99	8.61	100.09	4.07	4.17	27.29	8.69	28.46	21.12	9723.33	5.96	5.11	1.28	5.41	0.44	12.26	40.88	12.43	43.24	3.46	11.89	2.23	2.77
A4983	38.031365	-121.522288	Central Delta tidal zone	Middle River	10/1/2021	6.35	0.26	20.69	573.24	7.86	7.85	87.58	3.57	1.26	31.32	3.49	33.59	20.69	532.58	0.29	1.94	2.64	0.76	0.00	5.34	28.50	37.69	11.17	0.00	6.68	2.46	2.03
A4062	38.031665	-121.863341	Western Delta tidal zone	New York Slough	10/1/2021	11.65	0.20	20.93	12524.44	7.99	8.70	101.69	3.99	4.72	27.86	10.47	28.77	20.97	11439.64	7.12	4.69	1.27	5.76	0.57	12.27	38.24	10.51	46.87	4.45	11.91	2.27	2.98
A3549	38.026522	-121.738533	Western Delta tidal zone	San Joaquin River	10/1/2021	8.19	1.21	21.28	5951.42	8.26	9.08	104.36	3.35	2.42	26.65	5.79	27.69	21.35	5285.26	3.10	2.41	1.98	2.71	0.12	7.20	33.42	26.09	37.51	1.58	9.41	2.20	2.60
A3618	38.030244	-121.830534	Western Delta tidal zone	San Joaquin River	10/1/2021	11.52	0.71	20.98	11055.99	8.00	8.59	99.94	4.05	3.41	27.15	7.32	28.32	21.02	10283.99	6.34	4.08	1.52	4.14	0.40	10.12	39.82	16.35	40.18	3.87	12.22	2.23	2.79
A4064	38.031920	-121.866996	Western Delta tidal zone	New York Slough	10/1/2021	11.97	0.21	20.86	13308.20	7.97	8.63	101.01	3.82	4.42	27.96	9.76	28.94	20.91	12059.04	7.55	4.53	1.29	5.72	0.57	12.11	37.20	11.07	47.06	4.66	11.95	2.27	2.98
A5244	38.032439	-121.404832	Central Delta tidal zone	Fourteenmile Slough	10/1/2021	22.13	0.90	21.86	520.94	7.82	7.62	87.07	1.49	1.72	52.50	4.27	58.37	21.90	489.21	0.25	1.93	2.07	1.07	0.00	5.08	37.88	32.07	21.16	0.00	23.08	3.63	4.28
A4057	38.031588	-121.854256	Western Delta tidal zone	New York Slough	10/1/2021	11.76	0.37	20.95	12181.45	8.00	8.69	101.48	3.70	5.22	27.61	11.23	28.64	20.99	11341.61	7.05	4.92	1.15	5.98	0.73	12.77	38.31	9.92	46.38	5.44	12.17	2.25	2.95
A4066	38.032840	-121.870368	Western Delta tidal zone	New York Slough	10/1/2021	12.14	0.21	20.83	13880.73	7.96	8.58	100.58	3.52	4.44	28.02	10.01	28.97	20.87	12741.13	8.02	4.23	1.36	5.33	0.62	11.54	36.55	12.23	46.15	5.04	11.91	2.27	2.97
A3547	38.027198	-121.734953	Western Delta tidal zone	San Joaquin River	10/1/2021	6.54	0.99	21.61	4709.88	8.41	9.67	111.34	3.03	2.31	26.41	5.35	27.35	21.66	4177.79	2.39	2.37	2.02	2.68	0.15	7.21	32.88	17.93	37.18	1.95	7.53	2.19	2.60
A4981	38.033898	-121.523817	Central Delta tidal zone	Middle River	10/1/2021	6.41	0.27	20.68	575.78	7.86	7.85	87.61	3.70	1.21	30.93	3.42	33.24	20.69	534.29	0.29	1.89	2.63	0.78	0.00	5.30	34.23	39.45	14.09	0.00	6.72	2.44	2.05
A4068	38.034185	-121.873564	Western Delta tidal zone	New York Slough	10/1/2021	12.07	0.22	20.85	13918.95	7.94	8.56	100.37	3.51	4.77	28.01	10.79	29.04	20.88	12934.91	8.15	4.39	1.26	5.53	0.74	11.92	36.54	11.35	45.99	6.12	12.01	2.27	2.95
A3545	38.028184	-121.731434	Western Delta tidal zone	San Joaquin River	10/1/2021	5.76	0.86	21.75	4069.78	8.37	9.56	110.14	3.01	2.35	26.10	5.31	26.94	21.74	3757.60	2.13	2.32	2.06	2.79	0.23	7.39	31.45	18.89	37.65	3.10	6.64	2.17	2.59
A5242	38.035418	-121.404761	Central Delta tidal zone	Fourteenmile Slough	10/1/2021	19.67	0.81	21.83	510.89	7.84	7.67	87.52	1.38	1.66	52.32	4.21	58.09	21.87	479.13	0.25	1.83	2.06	1.08	0.00	4.97	36.69	30.17	21.69	0.00	20.49	3.62	4.13
A4055	38.032832	-121.849683	Western Delta tidal zone	New York Slough	10/1/2021	11.94	0.68	20.85	12138.31	7.98	8.56	99.65	3.79	4.85	27.57	10.56	28.74	20.89	11070.32	6.88	4.49	1.23	5.45	0.72	11.87	37.31	12.03	44.99	5.81	12.62	2.25	2.91
A3543	38.029818	-121.728409	Western Delta tidal zone	San Joaquin River	10/1/2021	5.86	0.85	21.72	3945.04	8.33	9.30	107.08	3.10	2.44	25.97	5.49	26.81	21.72	3695.00	2.10	2.42	2.05	2.84	0.25	7.54	31.99	24.96	37.50	3.32	6.74	2.16	2.59
A4070	38.035489	-121.876744	Western Delta tidal zone	New York Slough	10/1/2021	11.93	0.21	20.92	13889.11	7.95	8.64	101.47	3.43	7.19	28.06	15.59	29.20	20.95	12841.38	8.07	6.10	0.74	7.81	1.16	15.89	38.19	5.44	49.01	6.98	11.96	2.27	2.92
A4979	38.036366	-121.525489	Central Delta tidal zone	Middle River	10/1/2021	6.41	0.26	20.67	578.05	7.86	7.85	87.65	3.84	1.24	30.67	3.39	32.98	20.68	536.51	0.29	1.91	2.62	0.81	0.00	5.34	35.57	42.18	15.17	0.00	6.68	2.42	2.06
A3541	38.032547	-121.725817	Western Delta tidal zone	San Joaquin River	10/1/2021	6.12	0.89	21.64	4027.24	8.25	9.06	104.15	3.22	2.57	25.92	5.74	26.83	21.66	3863.96	2.19	2.71	2.03	2.89	0.23	7.85	34.43	25.41	36.66	2.91	7.00	2.16	2.59
A4072	38.036172	-121.880932	Western Delta tidal zone	New York Slough	10/1/2021	11.96	0.21	20.96	14073.22	7.99	8.79	103.30	3.44	9.63	27.97	20.17	29.16	21.00	13035.02	8.19	8.16	0.25	11.22	1.37	21.10	38.97	1.12	52.78	6.54	12.01	2.27	2.89
A5240	38.038289	-121.404718	Central Delta tidal zone	Fourteenmile Slough	10/1/2021	13.71	0.59	21.75	487.39	7.87	7.73	88.06	1.29	1.63	51.71	4.09	57.37	21.79	457.10	0.24	1.70	2.07	1.08	0.00	4.85	34.98	24.54	22.30	0.00	14.14	3.59	3.81
A3539	38.035478	-121.723504	Western Delta tidal zone	San Joaquin River	10/1/2021	6.44	0.97	21.56	4296.79	8.22	8.97	103.11	3.35	2.50	25.98	5.71	26.93	21.57	4149.79	2.37	2.61	2.05	2.66	0.19	7.49	34.77	27.63	34.97	2.30	7.41	2.16	2.59
A4799	38.039794	-121.443719	Central Delta tidal zone	Disappointment Slough	10/1/2021	2.61	0.27	21.49	397.05	7.62	6.88	77.93	2.13	1.89	46.92	4.86	51.91	21.53	373.86	0.20	2.40	2.37	1.22	0.00	5.98	39.68	39.54	20.48	0.00	2.81	3.32	3.11
A4977	38.039105	-121.525630	Central Delta tidal zone	Middle River	10/1/2021	6.49	0.28	20.68	578.24	7.86	7.84	87.54	3.84	1.26	30.61	3.38	32.92	20.69	536.57	0.29	1.89	2.61	0.85	0.00	5.35	35.52	49.51	15.85	0.00	6.77	2.42	2.07
A3697	38.039301	-121.489980	Central Delta tidal zone	San Joaquin River	10/1/2021	10.61	1.39	21.18	522.59	7.74	7.29	82.15	2.69	1.21	36.80	3.65	40.71	21.21	489.06	0.25	1.59	2.34	0.94	0.00	4.87	32.69	49.93	14.75	0.00	12.03	2.76	2.59
A4796	38.040613	-121.447228	Central Delta tidal zone	Disappointment Slough	10/1/2021	3.25	0.30	21.50	396.82	7.61	6.83	77.45	2.43	1.89	46.25	4.77	51.28	21.54	373.72	0.21	2.40	2.33	1.16	0.00	5.90	40.07	39.11	19.81	0.00	3.53	3.29	3.10
A4807	38.041005	-121.435706	Central Delta tidal zone	Disappointment Slough	10/1/2021	2.77	0.28	21.50	404.49	7.66	6.97	78.99	1.93	1.84	47.79	4.66	52.93	21.54	381.10	0.20	2.27	2.35	1.22	0.00	5.84	38.33	40.06	21.01	0.00	3.13	3.37	3.19
A4828	38.041337	-121.410964	Central Delta tidal zone	Disappointment Slough	10/1/2021	6.28	0.34	21.68	451.77	7.82	7.47	84.99	1.49	1.59	50.04	4.05	55.75	21.71	424.93	0.22	1.71	2.16	1.11	0.00	4.96	34.44	38.62	22.29	0.00	6.57	3.49	3.42
A4826	38.041846	-121.414498	Central Delta tidal zone	Disappointment Slough	10/1/2021	3.55	0.26	21.60	429.54	7.78	7.27	82.62	1.59	1.62	49.32	4.16	54.81	21.63	404.04	0.21	1.82	2.22	1.16	0.00	5.18	35.06	42.58	22.31	0.00	3.80	3.46	3.23
A3537	38.037495	-121.720280	Western Delta tidal zone	San Joaquin River	10/1/2021	6.91	1.06	21.44	4637.47	8.17	8.84	101.44	3.52	2.23	26.08	5.30	27.06	21.44	4445.06	2.56	2.37	2.08	2.26	0.11	6.83	34.63	30.92	32.72	1.38	7.97	2.17	2.59
A4817	38.041882	-121.423153	Central Delta tidal zone	Disappointment Slough	10/1/2021	2.23	0.27	21.53	412.20	7.72	7.10	80.53	1.60	1.66	49.00	4.28	54.18	21.57	389.70	0.20	1.97	2.22	1.17	0.00	5.36	36.55	41.10	21.80	0.00	2.50	3.44	3.16
A4830	38.041821	-121.407383	Central Delta tidal zone	Disappointment Slough	10/1/2021	7.27	0.32	21.65	457.32	7.84	7.55	85.80	1.54	1.62	50.29	4.06	56.06	21.69	430.71	0.22	1.71	2.16	1.06	0.00	4.92	34.71	37.21	21.63	0.00	7.48	3.51	3.43
A4824	38.042394	-121.417643	Central Delta tidal zone	Disappointment Slough	10/1/2021	3.00	0.26	21.57	421.93	7.76	7.21	81.79	1.66	1.62	49.22	4.20	54.62	21.60	397.61	0.21	1.87	2.22	1.14	0.00	5.23	35.65	41.95	21.78	0.00	3.25	3.45	3.20
A4832	38.042727	-121.404839	Central Delta tidal zone	Disappointment Slough	10/1/2021	9.33	0.36	21.65	466.92	7.86	7.61	86.51	1.46	1.64	50.78	4.10	56.47	21.69	439.44	0.23	1.70	2.15	1.08	0.00	4.93	34.54	35.00	21.95	0.00	9.52	3.54	3.53
A3693	38.040239	-121.495294	Central Delta tidal zone	San Joaquin River	10/1/2021	9.86	1.05	21.11	526.88	7.76	7.32	82.39	2.71	1.23	35.85	3.53	39.52	21.15	491.92	0.26	1.48	2.33	0.91	0.00	4.72	31.52	42.90	19.77	0.00	10.90	2.71	2.47
A4965	38.042304	-121.529059	Central Delta tidal zone	Mandeville Reach	10/1/2021	6.66	0.28	20.69	580.72	7.86	7.83	87.49	3.83	1.20	30.34	3.33	32.67	20.70	539.15	0.29	1.84	2.58	0.86	0.00	5.30	34.38	48.87	16.19	0.00	6.94	2.41	2.08
A3535	38.038051	-121.716489	Western Delta tidal zone	San Joaquin River	10/1/2021	7.53	1.16	21.24	4989.36	8.09	8.58	98.19	3.67	1.96	26.20	4.76	27.16	21.26	4699.23	2.73	2.20	2.11	2.01	0.02	6.35	34.60	33.29	31.48	0.31	8.70	2.18	2.60
A4815	38.041888	-121.426858	Central Delta tidal zone	Disappointment Slough	10/1/2021	2.29	0.26	21.54	411.26	7.71	7.08	80.33	1.47	1.72	48.78	4.39	53.82	21.58	387.00	0.20	2.03	2.25	1.21	0.00	5.49	36.83	40.87	22.09	0.00	2.59	3.42	3.14
A4821	38.043786	-121.420155	Central Delta tidal zone	Disappointment Slough	10/1/2021	1.46	0.23	21.53	408.18	7.74	7.12	80.74	1.74	1.61	48.75	4.19	54.03	21.57	385.58	0.20	1.95	2.23	1.12	0.00	5.30	36.84	43.01	21.16	0.00	1.67	3.43	3.07
A4428	38.044185	-121.577038	Central Delta tidal zone	Old River	10/1/2021	6.17	1.83	20.20	683.15	8.00	7.93	87.81	4.67	0.90	25.62	3.31	27.60	20.21	623.47	0.34	1.59	2.63	0.85	0.00	5.08	31.37	52.09	16.47	0.00	8.86	2.14	1.88
A3533	38.038360	-121.712843	Western Delta tidal zone	San Joaquin River	10/1/2021	7.58	1.17	21.20	5012.37	8.07	8.50	97.25	3.57	2.05	26.20	4.88	27.12	21.23	4679.68	2.72	2.28	2.13	2.18	0.01	6.62	34.52	32.31	32.80	0.15	8.76	2.18	2.60
A4794	38.043950	-121.447475	Central Delta tidal zone	Disappointment Slough	10/1/2021	2.45	0.25	21.50	390.25	7.60	6.82	77.29	2.16	1.91	46.22	4.80	51.10	21.54	367.39	0.20	2.42	2.36	1.19	0.00	5.96	40.60	39.57	20.05	0.00	2.64	3.28	2.84
A3531	38.039503	-121.709720	Western Delta tidal zone	San Joaquin River	10/1/2021	7.49	1.06	21.19	4969.20	8.07	8.49	97.06	3.46	2.17	26.15	5.07	27.08	21.22	4605.26	2.67	2.35	2.16	2.32	0.01	6.87	34.28	31.63	33.70	0.14	8.58	2.18	2.59
A3688	38.042408	-121.503659	Central Delta tidal zone	San Joaquin River	10/1/2021	9.07	1.26	21.03	535.80	7.78	7.32	82.32	2.55	1.11	34.67	3.39	38.03	21.08	495.86	0.26	1.41	2.32	0.89	0.00	4.62	30.67	48.48	19.26	0.00	10.33	2.65	2.39
A3529	38.040578	-121.706383	Western Delta tidal zone	San Joaquin River	10/1/2021	7.47	0.97	21.17	4936.78	8.07	8.48	96.90	3.53	2.15	26.14	5.02	27.08	21.21	4572.48	2.65	2.29	2.19	2.19	0.00	6.68	34.22	32.86	32.62	0.06	8.47	2.18	2.60
A4961	38.046282	-121.534361	Central Delta tidal zone	Mandeville Reach	10/1/2021	6.72	0.27	20.65	589.39	7.88	7.88	87.82	4.30	0.99	29.73	3.29	32.00	20.65	547.31	0.29	1.83	2.58	0.82	0.00	5.22	33.18	49.28	15.72	0.00	6.99	2.37	2.07
A3527	38.042629	-121.703797	Western Delta tidal zone	San Joaquin River	10/1/2021	7.38	0.89	21.17	4803.15	8.07	8.48	96.83	3.74	2.01	26.10	4.79	27.08	21.20	4420.86	2.56	2.17	2.22	2.04	0.00	6.43	33.73	34.63	31.60	0.00	8.36	2.17	2.59
A3686	38.046618	-121.503996	Central Delta tidal zone	San Joaquin River	10/1/2021	8.72	1.27	21.02	538.92	7.79	7.32	82.28	2.60	1.11	33.88	3.34	37.24	21.05	499.91	0.26	1.37	2.29	0.87	0.00	4.52	30.49	51.03	19.20	0.01	9.98	2.60	2.36
A4792	38.046501	-121.449603	Central Delta tidal zone	Disappointment Slough	10/1/2021	2.83	0.25	21.52	388.79	7.60	6.81	77.18	2.03	1.87	45.66	4.73	50.50	21.55	366.06	0.19	2.42	2.30	1.16	0.00	5.87	41.19	39.21	19.75	0.00	3.05	3.25	2.70
A4403	38.048278	-121.582001	Central Delta tidal zone	Old River	10/1/2021	6.66	1.86	20.17	727.08	8.02	8.03	88.75	4.69	0.87	25.09	3.33	26.94	20.19	654.81	0.35	1.61	2.62	0.90	0.00	5.13	31.23	51.21	17.49	0.00	8.94	2.12	1.87
A3525	38.044581	-121.701228	Western Delta tidal zone	San Joaquin River	10/1/2021	7.33	0.87	21.19	4618.74	8.08	8.49	96.90	3.71	2.10	25.96	4.92	26.90	21.22	4202.64	2.42	2.23	2.28	2.25	0.04	6.81	32.93	33.70	32.78	0.57	8.30	2.17	2.59
A4959	38.049228	-121.534537	Central Delta tidal zone	Mandeville Reach	10/1/2021	6.74	0.35	20.67	590.11	7.88	7.88	87.82	4.19	1.00	29.56	3.26	31.85	20.67	546.90	0.29	1.80	2.55	0.84	0.00	5.18	30.73	48.63	16.29	0.00	7.09	2.36	2.07
A3523	38.046462	-121.698672	Western Delta tidal zone	San Joaquin River	10/1/2021	7.31	0.84	21.23	4337.56	8.10	8.51	97.17	3.58	2.32	25.71	5.31	26.59	21.27	3915.03	2.25	2.37	2.36	2.61	0.15	7.49	31.79	31.80	34.61	1.79	8.22	2.15	2.58
A4783	38.049629	-121.455872	Central Delta tidal zone	Disappointment Slough	10/1/2021	3.82	0.26	21.53	389.64	7.59	6.80	77.16	1.79	1.77	44.69	4.55	49.29	21.57	367.27	0.19	2.36	2.18	1.08	0.00	5.62	41.97	38.59	19.36	0.00	4.04	3.20	2.50
A841	38.044307	-121.904883	Suisun Bay	Suisun Bay	10/1/2021	12.43	0.25	21.03	16772.29	8.03	8.83	104.93	3.72	3.96	27.80	8.80	29.05	21.08	15532.52	9.89	4.69	1.09	4.30	0.88	10.97	42.93	10.07	38.87	8.03	12.67	2.27	2.82
A839	38.045082	-121.901245	Suisun Bay	Suisun Bay	10/1/2021	12.01	0.25	21.09	16471.75	8.04	8.85	105.16	3.82	4.30	27.99	9.30	29.30	21.15	15277.32	9.69	5.06	0.91	4.77	1.32	12.07	42.25	7.78	38.96	10.91	12.25	2.28	2.81
A837	38.045399	-121.897567	Suisun Bay	Suisun Bay	10/1/2021	11.58	0.25	21.10	16273.01	8.04	8.89	105.58	3.85	4.82	28.23	10.33	29.56	21.17	15175.51	9.62	5.41	0.81	5.28	1.54	13.06	41.86	6.36	39.50	12.14	11.82	2.29	2.81
A3684	38.049397	-121.505164	Central Delta tidal zone	San Joaquin River	10/1/2021	8.46	1.24	21.00	541.25	7.79	7.35	82.55	2.67	1.06	33.37	3.32	36.60	21.03	502.84	0.27	1.35	2.26	0.86	0.00	4.47	30.11	50.83	19.17	0.01	9.70	2.57	2.32
A843	38.045130	-121.908555	Suisun Bay	Suisun Bay	10/1/2021	12.50	0.25	21.01	16910.69	8.03	8.83	104.99	3.55	4.12	27.79	9.10	28.97	21.07	15712.78	10.01	4.91	1.10	4.55	0.69	11.26	43.67	9.86	40.18	6.19	12.74	2.26	2.82
A846	38.045589	-121.913977	Suisun Bay	Suisun Bay	10/1/2021	12.48	0.25	21.01	16919.07	8.04	8.83	105.02	3.60	4.29	27.84	9.49	28.99	21.06	15719.76	10.02	5.40	1.05	5.05	0.62	12.12	44.61	8.61	41.58	5.13	12.72	2.27	2.83
A4922	38.049615	-121.630555	Central Delta tidal zone	False River	10/1/2021	6.10	1.23	20.09	1188.79	8.10	8.10	89.60	4.48	0.92	24.81	3.09	26.77	20.08	1053.76	0.58	1.28	2.57	0.89	0.00	4.71	27.09	52.39	18.76	0.01	9.24	2.10	1.89
A3521	38.048064	-121.695439	Western Delta tidal zone	San Joaquin River	10/1/2021	7.36	0.78	21.29	3909.55	8.12	8.54	97.56	3.51	2.50	25.36	5.75	26.21	21.32	3573.08	2.04	2.42	2.46	2.85	0.26	8.01	30.31	30.85	35.48	3.10	8.09	2.13	2.56
A835	38.045642	-121.893608	Suisun Bay	Sacramento River	10/1/2021	11.47	0.24	21.05	16090.91	8.04	8.93	105.92	4.21	5.52	28.26	11.77	29.62	21.11	15051.48	9.55	5.85	0.83	6.27	1.27	14.26	42.14	6.46	41.71	9.40	11.71	2.29	2.81
A848	38.045895	-121.917551	Suisun Bay	Suisun Bay	10/1/2021	12.40	0.25	21.00	16881.90	8.04	8.85	105.17	3.81	4.53	27.85	10.07	29.05	21.04	15700.16	10.01	5.84	0.97	5.36	0.64	12.82	45.49	7.71	41.77	5.01	12.65	2.27	2.84
A850	38.046647	-121.920982	Suisun Bay	Suisun Bay	10/1/2021	12.33	0.25	21.00	16875.52	8.04	8.87	105.46	3.75	5.03	27.82	10.84	29.06	21.06	15660.12	9.98	6.46	0.83	5.91	0.74	13.94	46.39	5.97	42.40	5.27	12.58	2.27	2.86
A4401	38.051125	-121.581349	Central Delta tidal zone	Old River	10/1/2021	6.90	1.88	20.16	752.00	8.03	8.08	89.31	4.79	0.87	24.78	3.35	26.64	20.18	671.93	0.36	1.61	2.62	0.91	0.00	5.15	30.85	50.97	17.78	0.00	8.96	2.10	1.87
A854	38.047533	-121.928225	Suisun Bay	Suisun Bay	10/1/2021	12.18	0.25	21.02	16917.37	8.05	8.89	105.72	3.51	4.31	27.84	9.24	29.08	21.08	15713.34	10.01	5.82	1.00	5.15	0.72	12.67	46.05	7.89	40.52	5.66	12.49	2.27	2.97
A4924	38.050924	-121.627100	Central Delta tidal zone	False River	10/1/2021	5.37	1.29	20.03	1126.86	8.11	8.07	89.07	3.67	0.85	25.26	2.97	27.13	20.02	992.48	0.55	1.18	2.55	0.79	0.00	4.50	26.11	55.92	17.61	0.00	9.25	2.12	1.88
A4920	38.051025	-121.634075	Central Delta tidal zone	False River	10/1/2021	6.29	1.19	20.10	1197.57	8.09	8.11	89.74	4.78	0.91	24.67	3.15	26.62	20.10	1065.07	0.59	1.35	2.59	0.91	0.00	4.82	27.93	48.03	18.87	0.00	9.22	2.09	1.90
A856	38.048440	-121.931761	Suisun Bay	Suisun Bay	10/1/2021	12.06	0.25	21.06	16840.79	8.05	8.91	106.03	3.52	3.99	27.87	8.69	29.03	21.11	15741.06	10.03	5.38	1.11	4.58	0.68	11.76	45.74	9.65	38.83	5.78	12.55	2.27	2.99
A833	38.045841	-121.889451	Western Delta tidal zone	Sacramento River	10/1/2021	11.61	0.25	21.07	15697.94	8.05	8.98	106.46	5.98	6.06	27.88	12.66	29.38	21.11	14700.50	9.30	6.20	0.74	7.37	1.28	15.70	40.22	6.17	44.57	8.42	11.87	2.27	2.81
A4957	38.052163	-121.534503	Central Delta tidal zone	Mandeville Reach	10/1/2021	6.75	0.61	20.69	593.98	7.90	7.87	87.84	4.00	1.00	29.05	3.18	31.23	20.70	548.38	0.29	1.73	2.50	0.87	0.00	5.08	30.08	44.75	17.15	0.00	7.37	2.34	2.07
A3519	38.050772	-121.693900	Western Delta tidal zone	San Joaquin River	10/1/2021	7.35	0.75	21.28	3751.44	8.12	8.53	97.39	3.62	2.43	25.28	5.58	26.17	21.30	3455.85	1.96	2.32	2.44	2.60	0.23	7.61	30.63	32.47	33.88	2.78	8.01	2.13	2.55
A3682	38.051768	-121.507369	Central Delta tidal zone	San Joaquin River	10/1/2021	8.31	1.19	21.00	539.55	7.81	7.40	83.11	2.74	1.04	32.81	3.32	36.04	21.02	502.24	0.27	1.33	2.26	0.85	0.00	4.44	20.93	50.80	19.18	0.04	9.50	2.54	2.26
A3680	38.053019	-121.510492	Central Delta tidal zone	San Joaquin River	10/1/2021	8.40	1.15	21.00	542.96	7.82	7.44	83.57	2.81	1.01	32.61	3.32	35.68	21.01	505.76	0.27	1.30	2.30	0.90	0.00	4.51	27.28	51.06	19.95	0.00	9.56	2.53	2.24
A830	38.047606	-121.883972	Western Delta tidal zone	Sacramento River	10/1/2021	12.43	0.25	20.84	15147.31	7.99	8.79	103.57	6.82	4.39	27.67	9.48	29.26	20.91	14100.07	8.93	4.22	0.97	5.70	1.00	11.92	34.87	13.70	40.90	10.33	12.68	2.26	2.83
A4926	38.053459	-121.625233	Central Delta tidal zone	False River	10/1/2021	4.74	1.31	19.97	1048.01	8.12	8.03	88.52	2.85	0.78	25.65	2.91	27.48	19.96	909.92	0.50	1.18	2.53	0.74	0.00	4.44	26.30	56.81	16.70	0.00	9.25	2.15	1.88
A4918	38.053236	-121.635969	Central Delta tidal zone	False River	10/1/2021	6.56	1.15	20.12	1215.31	8.09	8.12	89.89	5.15	0.90	24.52	3.22	26.45	20.12	1086.06	0.60	1.40	2.60	0.93	0.00	4.91	28.55	35.95	18.90	0.00	9.19	2.08	1.90
A986	38.051238	-122.121044	Suisun Bay	Suisun Bay	10/1/2021	12.97	3.02	21.22	28150.00	8.06	8.44	105.26	2.94	2.68	26.01	6.23	26.86	21.21	26882.25	17.92	3.85	1.29	2.93	0.18	8.18	47.08	15.43	35.93	2.39	15.98	2.17	3.26
