CL ID	"Latitude (Decimal Degrees, NAD83)"	"Longitude (Decimal Degrees, NAD83)"	Regions	Location	"Time Period (Month, Year)"	NO3 (uM) (SUNA) SA	NH4 (uM) (Tline) SA	Temp (deg. C) (EXO) SA	Sp Cond (uS/cm) (EXO) SA	pH (EXO) SA	DO (mg/L) (EXO) SA	DO (%sat) (EXO) SA	Turb (FNU) (EXO) SA	fCHL (ug/L) (EXO) SA	fDOM (QSU) (EXO) SA	fCHL (ug/L) (WS) SA	fDOM (QSU) (WS) SA	Temp (deg. C) (TSG) SA	Cond (uS/cm) (TSG) SA	Salinity (PSU) (TSG) SA	Green Algae (ug/L) (FP) SA	Bluegreen (ug/L) (FP) SA	Diatoms (ug/L) (FP) SA	Cryptophyta (ug/L) (FP) SA	Total Conc (ug/L) (FP) SA	Green Algae (%) (FP) SA	Bluegreen (%) (FP) SA	Diatoms (%) (FP) SA	Cryptophyta (%) (FP) SA	estDIN (uM) SA	estDOC (mg-C/L) SA	Orthophosphate (uM) SA
A1030	38.094448	-122.058390	Suisun Bay	Suisun Bay	6/1/2020	32.26	3.27	21.17	10753.20	7.86	8.19	95.46	71.80	2.71	27.97	4.73	38.50	21.26	9957.58	6.09	2.02	3.57	2.15	0.00	7.74	26.13	46.05	27.84	0.00	35.53	2.63	3.20
A3431	38.098957	-121.590940	Central Delta tidal zone	San Joaquin River	6/1/2020	18.78	5.94	22.77	198.98	7.91	8.34	96.77	6.02	1.32	27.47	3.49	29.56	22.41	188.32	0.10	1.48	2.21	1.04	0.00	4.72	31.35	46.99	22.24	0.00	24.72	2.60	2.26
A723	38.099854	-121.723770	Western Delta tidal zone	Sacramento River	6/1/2020	23.13	10.51	21.90	234.51	7.85	8.04	91.80	10.22	1.31	20.54	3.45	22.67	21.97	225.76	0.12	1.34	1.40	1.60	0.00	4.33	31.00	32.33	36.91	0.04	33.64	2.11	2.66
A3413	38.102678	-121.564595	Mokelumne tidal transition zone	Mokelumne River	6/1/2020	16.03	20.56	22.31	153.08	7.68	8.21	94.50	5.37	1.36	18.62	3.22	20.04	22.41	146.58	0.08	2.53	1.10	1.04	0.00	4.67	54.04	24.13	20.22	0.01	36.59	1.98	2.27
A3449	38.101544	-121.622022	Central Delta tidal zone	San Joaquin River	6/1/2020	18.89	0.90	22.59	217.48	8.00	8.30	96.09	6.75	1.39	29.38	3.49	31.69	22.23	212.60	0.11	1.39	2.53	1.04	0.00	4.96	28.01	51.02	20.91	0.00	19.79	2.73	2.40
A3433	38.100824	-121.594086	Central Delta tidal zone	San Joaquin River	6/1/2020	18.98	4.97	22.72	200.12	7.90	8.31	96.39	5.88	1.35	28.04	3.53	30.18	22.41	193.43	0.10	1.55	2.22	1.02	0.00	4.78	32.54	46.51	21.35	0.00	23.95	2.64	2.27
A3447	38.101595	-121.618306	Central Delta tidal zone	San Joaquin River	6/1/2020	18.86	0.86	22.61	217.35	8.00	8.31	96.18	6.75	1.39	29.39	3.49	31.70	22.25	213.13	0.11	1.39	2.53	1.04	0.00	4.96	28.00	51.01	21.02	0.00	19.72	2.73	2.40
A721	38.101621	-121.720836	Western Delta tidal zone	Sacramento River	6/1/2020	22.88	10.49	21.90	224.75	7.85	8.02	91.54	10.01	1.29	20.56	3.42	22.66	21.97	216.94	0.11	1.36	1.39	1.57	0.00	4.31	31.46	32.31	36.49	0.02	33.37	2.12	2.65
A1032	38.096346	-122.055631	Suisun Bay	Suisun Bay	6/1/2020	32.32	3.41	21.19	10699.90	7.85	8.16	95.22	69.60	2.67	28.65	4.68	39.10	21.27	9898.48	6.05	1.96	3.54	2.14	0.00	7.64	25.67	46.21	28.11	0.00	35.75	2.68	3.19
A3941	38.105106	-121.684852	Western Delta tidal zone	Threemile Slough	6/1/2020	22.84	3.25	22.09	230.74	7.94	8.39	96.18	6.35	1.19	24.23	3.29	26.74	21.88	213.61	0.11	1.04	2.12	1.01	0.00	4.18	24.84	50.71	24.23	0.00	26.13	2.37	2.27
A4189	38.104156	-121.491230	Mokelumne tidal transition zone	Little Potato Slough	6/1/2020	25.14	2.62	22.84	172.92	7.69	7.99	92.85	6.34	1.76	30.46	4.41	32.23	22.96	166.16	0.08	2.82	2.80	1.08	0.00	6.72	42.56	40.68	16.41	0.00	27.35	2.81	1.81
A3411	38.104713	-121.567004	Mokelumne tidal transition zone	Mokelumne River	6/1/2020	15.87	20.85	22.32	152.09	7.67	8.24	94.80	5.49	1.34	18.53	3.17	19.95	22.43	145.82	0.07	2.52	1.09	1.01	0.00	4.60	54.43	23.42	17.73	0.00	36.72	1.97	2.27
A3435	38.102514	-121.597162	Central Delta tidal zone	San Joaquin River	6/1/2020	19.46	2.64	22.71	207.26	7.93	8.29	96.11	5.84	1.38	29.38	3.58	31.59	22.41	203.94	0.11	1.52	2.33	1.02	0.00	4.86	31.29	47.92	20.91	0.00	22.10	2.73	2.31
A3445	38.102782	-121.614858	Central Delta tidal zone	San Joaquin River	6/1/2020	18.91	0.86	22.64	216.84	7.99	8.32	96.32	6.62	1.39	29.49	3.49	31.75	22.28	213.00	0.11	1.42	2.53	1.04	0.00	4.97	28.62	50.81	20.90	0.00	19.78	2.74	2.41
A3960	38.105347	-121.699068	Western Delta tidal zone	Threemile Slough	6/1/2020	24.08	2.38	21.77	245.83	7.93	8.45	96.23	6.30	1.23	24.02	3.24	26.79	21.85	234.62	0.12	1.09	2.08	1.02	0.00	4.19	26.07	49.71	24.30	0.00	26.46	2.36	2.48
A4186	38.105727	-121.495831	Mokelumne tidal transition zone	Little Potato Slough	6/1/2020	25.04	2.36	22.84	171.34	7.66	8.09	94.03	5.99	1.75	29.99	4.39	31.84	22.96	164.76	0.08	2.89	2.76	1.01	0.00	6.67	43.39	41.17	15.18	0.00	26.86	2.77	1.83
A719	38.103715	-121.718304	Western Delta tidal zone	Sacramento River	6/1/2020	22.54	10.67	21.91	208.63	7.84	7.96	90.90	9.90	1.28	20.50	3.40	22.54	21.98	201.78	0.10	1.35	1.37	1.56	0.00	4.28	31.52	32.12	36.42	0.00	33.21	2.11	2.63
A3957	38.106384	-121.694370	Western Delta tidal zone	Threemile Slough	6/1/2020	23.78	2.78	21.85	241.77	7.95	8.44	96.23	6.11	1.28	24.66	3.28	27.25	21.90	227.01	0.12	1.20	2.18	1.02	0.00	4.39	27.18	49.55	23.35	0.00	26.55	2.40	2.43
A4184	38.106927	-121.499037	Mokelumne tidal transition zone	Little Potato Slough	6/1/2020	25.04	2.27	22.83	170.99	7.62	8.18	95.05	5.75	1.71	29.78	4.35	31.67	22.96	164.56	0.08	2.90	2.74	1.02	0.00	6.66	43.55	41.29	15.30	0.00	26.78	2.76	1.88
A3437	38.103818	-121.600521	Central Delta tidal zone	San Joaquin River	6/1/2020	19.48	1.68	22.70	211.91	7.95	8.29	96.10	6.01	1.39	29.76	3.58	31.98	22.37	208.56	0.11	1.46	2.40	1.03	0.00	4.90	29.83	49.01	21.11	0.00	21.16	2.76	2.34
A3409	38.106412	-121.569356	Mokelumne tidal transition zone	Mokelumne River	6/1/2020	15.78	20.87	22.33	151.84	7.67	8.24	94.89	5.53	1.31	18.51	3.13	19.93	22.44	145.72	0.07	2.39	1.09	0.99	0.00	4.46	53.49	19.96	15.80	0.00	36.65	1.97	2.26
A3443	38.104224	-121.611610	Central Delta tidal zone	San Joaquin River	6/1/2020	19.24	1.02	22.64	216.55	7.99	8.32	96.34	6.43	1.41	29.65	3.52	31.85	22.31	210.41	0.11	1.47	2.50	1.02	0.00	4.97	29.53	50.22	20.56	0.00	20.26	2.75	2.40
A1034	38.099345	-122.054702	Suisun Bay	Suisun Bay	6/1/2020	32.12	3.41	21.21	10694.49	7.85	8.16	95.20	70.52	2.67	28.79	4.69	39.47	21.29	9905.79	6.05	1.96	3.59	2.14	0.00	7.69	25.54	46.60	27.89	0.00	35.55	2.68	3.18
A3441	38.104854	-121.608001	Central Delta tidal zone	San Joaquin River	6/1/2020	19.26	1.10	22.66	216.29	7.98	8.31	96.31	6.31	1.42	29.83	3.55	32.08	22.32	210.47	0.11	1.45	2.48	1.03	0.00	4.94	29.24	50.09	20.75	0.00	20.36	2.77	2.38
A3943	38.107914	-121.684006	Western Delta tidal zone	Threemile Slough	6/1/2020	24.31	4.18	21.76	229.20	7.91	8.44	96.16	6.24	1.15	22.31	3.24	25.52	21.71	212.40	0.11	0.96	1.97	0.96	0.00	3.90	24.53	50.53	24.73	0.01	28.43	2.24	2.25
A3439	38.104872	-121.604100	Central Delta tidal zone	San Joaquin River	6/1/2020	19.37	1.38	22.68	213.75	7.96	8.30	96.18	6.12	1.40	29.84	3.57	32.06	22.35	209.83	0.11	1.44	2.44	1.04	0.00	4.91	29.25	49.58	21.12	0.00	20.74	2.77	2.36
A717	38.105665	-121.715610	Western Delta tidal zone	Sacramento River	6/1/2020	22.23	10.81	21.90	191.07	7.83	7.91	90.35	10.14	1.28	20.41	3.42	22.45	21.98	183.53	0.09	1.34	1.36	1.54	0.00	4.25	31.54	32.04	36.23	0.00	33.04	2.11	2.60
A3407	38.107897	-121.572416	Mokelumne tidal transition zone	Mokelumne River	6/1/2020	15.72	21.09	22.32	151.44	7.67	8.19	94.26	5.54	1.29	18.26	3.16	19.67	22.45	145.30	0.07	2.26	1.09	1.03	0.00	4.36	51.73	14.30	17.38	0.02	36.81	1.95	2.25
A4182	38.109293	-121.500685	Mokelumne tidal transition zone	Little Potato Slough	6/1/2020	24.78	2.12	22.88	169.89	7.60	8.30	96.53	5.37	1.73	29.33	4.37	31.20	22.99	163.56	0.08	2.98	2.81	1.02	0.00	6.81	43.78	41.37	15.00	0.00	26.21	2.73	1.88
A3405	38.108896	-121.575868	Mokelumne tidal transition zone	Mokelumne River	6/1/2020	15.71	21.17	22.30	151.47	7.67	8.17	94.01	5.60	1.29	18.17	3.19	19.58	22.43	145.06	0.07	2.26	1.09	1.04	0.00	4.39	51.42	10.36	17.42	0.08	36.88	1.95	2.24
A3955	38.109105	-121.693071	Western Delta tidal zone	Threemile Slough	6/1/2020	23.42	2.70	21.91	237.56	7.95	8.42	96.19	6.01	1.30	24.97	3.31	27.47	21.95	222.32	0.11	1.24	2.23	1.04	0.00	4.51	27.55	49.41	23.12	0.00	26.11	2.43	2.39
A1036	38.102086	-122.053211	Suisun Bay	Suisun Bay	6/1/2020	31.82	3.47	21.21	10661.36	7.84	8.27	95.91	71.81	2.68	28.78	4.72	39.74	21.28	9867.32	6.03	1.93	3.53	2.19	0.00	7.65	25.13	46.27	28.66	0.00	35.33	2.67	3.17
A715	38.105699	-121.711053	Western Delta tidal zone	Sacramento River	6/1/2020	22.50	9.42	21.84	193.20	7.84	7.96	90.81	9.85	1.28	20.62	3.43	22.77	21.91	186.08	0.09	1.33	1.41	1.47	0.00	4.22	31.40	33.72	34.59	0.00	31.92	2.13	2.57
A3403	38.110039	-121.579245	Mokelumne tidal transition zone	Mokelumne River	6/1/2020	15.39	21.20	22.30	151.74	7.66	8.15	93.71	5.93	1.33	18.11	3.27	19.54	22.41	144.71	0.07	2.23	1.10	1.12	0.00	4.45	50.17	17.81	24.84	0.07	36.59	1.94	2.22
A3945	38.110740	-121.683331	Western Delta tidal zone	Threemile Slough	6/1/2020	24.62	4.42	21.68	230.08	7.91	8.47	96.29	6.15	1.15	22.14	3.23	25.47	21.70	214.39	0.11	0.95	1.95	0.94	0.00	3.85	24.63	50.62	24.65	0.02	29.16	2.23	2.26
A4180	38.111677	-121.499352	Mokelumne tidal transition zone	Little Potato Slough	6/1/2020	24.58	1.99	22.94	169.56	7.61	8.37	97.46	5.27	1.76	29.11	4.46	31.10	23.05	163.39	0.08	3.05	2.91	1.02	0.00	6.97	43.77	41.73	14.56	0.00	25.78	2.71	1.82
A3953	38.111592	-121.691198	Western Delta tidal zone	Threemile Slough	6/1/2020	23.24	2.98	21.93	234.46	7.95	8.41	96.12	5.95	1.31	24.96	3.31	27.47	21.96	219.69	0.11	1.25	2.23	1.04	0.00	4.52	27.53	49.36	23.20	0.00	26.21	2.42	2.36
A3401	38.111603	-121.582372	Mokelumne tidal transition zone	Mokelumne River	6/1/2020	15.46	20.50	22.29	153.48	7.67	8.14	93.59	6.10	1.32	18.49	3.32	20.02	22.38	145.20	0.08	2.19	1.17	1.12	0.00	4.46	49.08	22.47	24.88	0.11	35.97	1.97	2.22
A713	38.108260	-121.708979	Western Delta tidal zone	Sacramento River	6/1/2020	22.38	9.23	21.82	190.03	7.84	7.97	90.91	9.65	1.28	20.62	3.46	22.81	21.90	182.20	0.09	1.25	1.40	1.49	0.00	4.16	29.98	34.09	35.52	0.00	31.61	2.14	2.54
A1056	38.133098	-122.047067	Suisun Bay	Grizzly Bay	6/1/2020	31.85	0.50	21.38	10897.39	7.84	8.19	95.97	44.43	3.03	31.37	5.19	41.40	21.50	10297.36	6.28	2.90	2.43	2.83	0.01	8.19	35.34	30.04	34.28	0.02	29.60	2.87	3.10
A3947	38.113621	-121.682966	Western Delta tidal zone	Threemile Slough	6/1/2020	24.78	4.72	21.62	230.78	7.90	8.49	96.42	6.09	1.16	22.33	3.23	25.65	21.70	216.23	0.11	0.97	1.95	0.93	0.00	3.84	25.17	50.54	24.26	0.01	29.82	2.24	2.27
A711	38.111083	-121.707064	Western Delta tidal zone	Sacramento River	6/1/2020	22.56	8.44	21.80	194.78	7.85	8.06	91.84	8.62	1.25	21.02	3.40	23.27	21.89	185.20	0.10	1.17	1.43	1.36	0.00	3.99	29.31	36.27	33.71	0.00	31.00	2.16	2.51
A3951	38.113760	-121.688767	Western Delta tidal zone	Threemile Slough	6/1/2020	23.76	4.61	21.80	230.83	7.93	8.39	95.62	6.03	1.26	24.20	3.27	26.86	21.88	217.35	0.11	1.22	2.11	1.00	0.00	4.32	28.14	48.63	23.37	0.00	28.40	2.37	2.35
A4178	38.114336	-121.497893	Mokelumne tidal transition zone	Little Potato Slough	6/1/2020	23.73	2.11	23.09	169.21	7.62	8.50	99.21	5.06	1.79	28.99	4.55	31.00	23.18	163.50	0.08	3.09	3.18	1.05	0.00	7.32	42.53	43.07	14.45	0.00	25.23	2.71	1.73
A3949	38.115119	-121.685488	Western Delta tidal zone	Threemile Slough	6/1/2020	24.52	4.97	21.66	232.12	7.91	8.46	96.16	6.11	1.19	23.08	3.25	26.10	21.75	217.95	0.11	1.06	1.98	0.95	0.00	3.99	26.57	49.61	23.92	0.01	29.81	2.29	2.31
A3398	38.115480	-121.584845	Mokelumne tidal transition zone	Mokelumne River	6/1/2020	14.67	21.23	22.30	150.74	7.64	8.13	93.56	6.47	1.32	17.89	3.29	19.37	22.39	144.41	0.08	2.16	1.08	1.19	0.00	4.43	48.88	24.81	26.88	0.00	35.90	1.93	2.23
A709	38.113534	-121.705145	Western Delta tidal zone	Sacramento River	6/1/2020	22.39	8.55	21.84	195.21	7.86	8.10	92.32	7.80	1.23	21.31	3.32	23.55	21.93	182.48	0.10	1.17	1.44	1.25	0.00	3.89	30.11	37.03	32.08	0.00	30.95	2.18	2.49
A3335	38.116296	-121.499697	Mokelumne tidal transition zone	South Mokelumne River	6/1/2020	22.93	2.20	23.11	168.23	7.62	8.53	99.65	4.82	1.69	28.73	4.44	30.64	23.19	162.61	0.08	2.92	3.22	1.00	0.00	7.15	40.91	45.00	13.99	0.00	24.92	2.68	1.74
A3337	38.116303	-121.503428	Mokelumne tidal transition zone	South Mokelumne River	6/1/2020	22.53	2.21	23.05	167.29	7.62	8.53	99.58	4.70	1.60	28.48	4.30	30.32	23.12	161.48	0.08	2.78	3.21	0.92	0.00	6.93	40.18	46.22	13.34	0.00	24.65	2.67	1.79
A3333	38.116992	-121.496338	Mokelumne tidal transition zone	South Mokelumne River	6/1/2020	23.10	2.33	23.13	168.74	7.62	8.51	99.42	4.94	1.75	28.92	4.50	30.84	23.23	163.20	0.08	3.00	3.29	1.04	0.00	7.34	41.20	44.52	14.27	0.00	25.07	2.70	1.70
A707	38.115674	-121.702639	Western Delta tidal zone	Sacramento River	6/1/2020	22.15	8.97	21.86	191.59	7.85	8.07	92.11	7.34	1.19	21.23	3.24	23.40	21.95	178.59	0.09	1.20	1.41	1.22	0.00	3.85	31.29	36.49	31.74	0.00	31.13	2.16	2.47
A3396	38.118452	-121.584781	Mokelumne tidal transition zone	Mokelumne River	6/1/2020	13.43	21.93	22.47	148.23	7.63	8.25	95.19	6.68	1.36	17.22	3.40	18.49	22.59	142.46	0.08	2.11	0.99	1.38	0.00	4.47	47.33	22.48	30.75	0.00	35.36	1.88	2.25
A3331	38.119245	-121.495036	Mokelumne tidal transition zone	South Mokelumne River	6/1/2020	22.61	2.79	23.18	168.63	7.62	8.52	99.33	4.98	1.76	29.04	4.48	30.86	23.29	163.30	0.08	2.97	3.54	1.05	0.00	7.56	40.08	45.68	14.29	0.00	24.92	2.71	1.62
A705	38.117996	-121.700464	Western Delta tidal zone	Sacramento River	6/1/2020	21.53	10.36	21.89	178.84	7.80	7.95	90.77	7.26	1.14	20.52	3.16	22.52	21.99	168.33	0.09	1.24	1.28	1.26	0.00	3.79	32.88	33.40	33.46	0.03	31.90	2.11	2.47
A3394	38.121022	-121.583127	Mokelumne tidal transition zone	Mokelumne River	6/1/2020	12.88	21.77	22.57	147.51	7.63	8.32	96.29	6.66	1.40	17.03	3.56	18.12	22.69	141.88	0.08	2.11	0.96	1.51	0.00	4.58	46.23	21.45	33.02	0.00	34.66	1.87	2.25
A703	38.120354	-121.698267	Western Delta tidal zone	Sacramento River	6/1/2020	21.37	10.37	21.91	178.44	7.80	7.95	90.79	6.95	1.12	20.61	3.12	22.59	22.00	168.29	0.09	1.25	1.28	1.23	0.00	3.76	33.28	33.57	32.93	0.01	31.76	2.12	2.45
A3327	38.123204	-121.499548	Mokelumne tidal transition zone	South Mokelumne River	6/1/2020	21.66	3.71	23.19	168.12	7.61	8.43	98.46	4.72	1.62	29.34	4.25	30.95	23.26	162.88	0.08	2.75	3.74	0.94	0.00	7.41	37.00	50.43	12.74	0.00	25.25	2.73	1.61
A3392	38.123499	-121.581195	Mokelumne tidal transition zone	Mokelumne River	6/1/2020	12.56	21.09	22.65	147.19	7.63	8.38	97.06	6.66	1.45	16.94	3.70	17.87	22.74	141.58	0.08	2.13	0.95	1.62	0.00	4.70	45.41	20.50	34.64	0.00	33.69	1.86	2.24
A701	38.123000	-121.696791	Western Delta tidal zone	Sacramento River	6/1/2020	21.29	10.47	21.91	178.93	7.80	7.97	90.95	6.70	1.10	20.65	3.09	22.68	22.00	168.93	0.09	1.23	1.28	1.20	0.00	3.71	33.27	33.98	32.67	0.00	31.78	2.12	2.44
A3325	38.124553	-121.496343	Mokelumne tidal transition zone	South Mokelumne River	6/1/2020	21.28	3.98	23.23	168.48	7.61	8.46	98.53	4.81	1.66	29.63	4.29	31.24	23.31	163.41	0.08	2.84	4.15	0.96	0.00	7.92	36.14	51.88	12.26	0.00	24.89	2.75	1.51
A3390	38.126042	-121.579567	Mokelumne tidal transition zone	Mokelumne River	6/1/2020	12.27	19.71	22.69	146.52	7.63	8.44	97.82	6.97	1.47	16.80	3.70	17.82	22.75	140.74	0.08	2.06	0.94	1.64	0.00	4.64	44.46	20.43	35.31	0.00	32.07	1.85	2.21
A699	38.125628	-121.695282	Western Delta tidal zone	Sacramento River	6/1/2020	21.37	10.38	21.89	180.55	7.80	8.00	91.31	6.51	1.09	20.65	3.09	22.81	21.98	170.63	0.09	1.20	1.29	1.17	0.00	3.65	32.87	34.87	32.34	0.01	31.79	2.12	2.43
A3323	38.127850	-121.496666	Mokelumne tidal transition zone	South Mokelumne River	6/1/2020	19.59	3.98	23.33	169.49	7.69	8.65	101.37	5.06	1.81	30.54	4.55	32.24	23.40	164.69	0.08	3.12	6.05	0.97	0.00	10.12	32.58	57.45	10.19	0.00	23.46	2.81	1.43
A3321	38.129084	-121.499824	Mokelumne tidal transition zone	South Mokelumne River	6/1/2020	19.81	4.01	23.27	169.76	7.65	8.56	100.28	5.04	1.81	30.61	4.52	32.30	23.35	164.83	0.08	3.10	5.71	0.95	0.00	9.75	32.62	57.53	10.00	0.00	23.81	2.82	1.48
A3094	38.129879	-121.583824	North Delta tidal transition zone	Georgiana Slough	6/1/2020	11.86	19.41	22.43	143.53	7.62	8.80	101.41	7.15	1.16	16.48	2.95	18.41	22.52	137.71	0.08	1.63	0.92	1.23	0.00	3.76	43.13	24.79	32.39	0.00	31.30	1.83	2.29
A3319	38.129695	-121.503454	Mokelumne tidal transition zone	South Mokelumne River	6/1/2020	19.80	3.86	23.21	170.08	7.64	8.53	99.94	5.09	1.82	30.80	4.54	32.54	23.30	165.01	0.08	3.02	5.74	0.90	0.00	9.66	31.63	58.94	9.51	0.00	23.68	2.83	1.58
A697	38.128173	-121.693600	Western Delta tidal zone	Sacramento River	6/1/2020	21.43	10.38	21.85	179.08	7.79	8.03	91.56	6.31	1.03	20.20	3.05	22.66	21.94	169.41	0.09	1.13	1.24	1.13	0.00	3.48	32.44	35.38	32.48	0.04	31.83	2.09	2.42
A3096	38.130346	-121.580210	North Delta tidal transition zone	Georgiana Slough	6/1/2020	12.63	18.64	22.73	146.00	7.63	8.51	98.73	6.90	1.39	16.77	3.48	18.12	22.78	139.77	0.08	1.88	0.91	1.59	0.00	4.35	43.16	21.73	35.62	0.00	31.31	1.85	2.21
A3092	38.130115	-121.587393	North Delta tidal transition zone	Georgiana Slough	6/1/2020	11.23	18.50	22.40	142.71	7.62	9.02	103.92	7.13	1.14	16.11	2.89	18.35	22.50	136.89	0.07	1.56	0.91	1.19	0.00	3.66	42.52	25.23	32.49	0.00	29.73	1.80	2.31
A3387	38.129620	-121.576661	Mokelumne tidal transition zone	Mokelumne River	6/1/2020	12.61	18.32	22.90	147.66	7.64	8.36	97.36	6.83	1.58	17.03	3.89	17.88	22.94	141.84	0.08	2.14	0.95	1.76	0.00	4.82	44.30	19.82	36.28	0.00	31.00	1.87	2.15
A3385	38.130931	-121.573832	Mokelumne tidal transition zone	Mokelumne River	6/1/2020	13.32	16.14	23.39	150.97	7.64	8.10	95.28	6.70	1.90	17.93	4.61	18.03	23.42	146.10	0.08	2.67	1.04	2.10	0.00	5.79	46.05	17.85	36.54	0.00	29.48	1.93	2.00
A3379	38.131359	-121.563595	Mokelumne tidal transition zone	South Mokelumne River	6/1/2020	13.72	15.37	23.56	151.92	7.64	7.97	94.29	7.50	2.13	18.74	5.03	18.77	23.59	147.88	0.08	3.19	1.30	2.11	0.00	6.59	48.67	19.44	32.15	0.00	29.08	1.99	1.84
A3317	38.131710	-121.506087	Mokelumne tidal transition zone	South Mokelumne River	6/1/2020	19.10	3.64	23.22	171.24	7.65	8.60	100.78	5.30	1.89	31.52	4.70	33.44	23.32	166.23	0.08	3.02	6.51	0.89	0.00	10.42	29.26	62.05	8.67	0.00	22.73	2.88	1.59
A695	38.130808	-121.692024	Western Delta tidal zone	Sacramento River	6/1/2020	21.49	10.24	21.84	179.78	7.78	8.06	91.97	6.21	1.02	20.09	3.04	22.78	21.93	170.26	0.09	1.09	1.25	1.11	0.00	3.43	31.88	36.11	32.36	0.14	31.73	2.08	2.41
A3090	38.132130	-121.589886	North Delta tidal transition zone	Georgiana Slough	6/1/2020	10.94	17.48	22.36	142.15	7.62	9.08	104.60	7.12	1.12	15.72	2.80	18.24	22.46	136.08	0.07	1.52	0.91	1.14	0.00	3.55	42.69	25.71	32.00	0.00	28.41	1.78	2.29
A3383	38.132306	-121.570574	Mokelumne tidal transition zone	Mokelumne River	6/1/2020	13.40	15.70	23.49	151.53	7.64	8.04	94.76	6.86	2.00	18.20	4.81	18.24	23.53	147.32	0.08	2.96	1.11	2.16	0.00	6.22	47.56	17.82	34.79	0.00	29.10	1.95	1.93
A3228	38.133628	-121.568539	Mokelumne tidal transition zone	North Mokelumne River	6/1/2020	13.40	15.65	23.53	151.67	7.64	8.01	94.53	7.11	2.06	18.31	4.92	18.33	23.56	147.66	0.08	3.10	1.16	2.18	0.00	6.44	48.21	18.00	33.90	0.00	29.06	1.96	1.88
A3088	38.134317	-121.592329	North Delta tidal transition zone	Georgiana Slough	6/1/2020	10.62	16.45	22.37	141.86	7.63	8.98	103.46	7.04	1.15	15.27	2.82	17.84	22.46	135.60	0.07	1.58	0.91	1.15	0.00	3.62	43.47	25.11	31.70	0.00	27.07	1.74	2.27
A3315	38.134358	-121.506535	Mokelumne tidal transition zone	South Mokelumne River	6/1/2020	18.08	3.30	23.23	173.62	7.66	8.65	101.26	5.60	1.98	32.86	4.90	34.98	23.36	168.70	0.09	3.19	7.54	0.92	0.00	11.64	27.41	64.74	7.96	0.00	21.38	2.98	1.58
A693	38.133771	-121.691922	Western Delta tidal zone	Sacramento River	6/1/2020	21.18	10.27	21.83	175.49	7.77	8.07	92.00	6.19	0.99	19.60	3.01	22.57	21.92	166.15	0.09	1.08	1.19	1.09	0.00	3.36	32.26	35.34	32.46	0.13	31.42	2.05	2.44
A3226	38.134932	-121.565084	Mokelumne tidal transition zone	North Mokelumne River	6/1/2020	13.50	15.45	23.57	151.58	7.64	7.99	94.34	7.72	2.10	18.45	4.99	18.53	23.61	147.63	0.07	3.23	1.23	2.16	0.00	6.62	48.82	18.48	32.71	0.00	28.94	1.97	1.84
A3313	38.136222	-121.503745	Mokelumne tidal transition zone	South Mokelumne River	6/1/2020	16.44	3.29	23.45	175.52	7.76	9.00	105.94	5.82	2.24	33.81	5.20	36.15	23.55	171.35	0.09	3.50	9.77	1.00	0.00	14.23	25.23	67.81	7.20	0.00	19.73	3.04	1.46
A3224	38.136367	-121.561876	Mokelumne tidal transition zone	North Mokelumne River	6/1/2020	13.62	15.28	23.54	151.20	7.64	8.01	94.42	7.69	2.18	18.74	5.14	18.88	23.60	147.22	0.08	3.27	1.31	2.10	0.00	6.68	49.03	19.60	31.51	0.00	28.90	1.99	1.84
A3086	38.136469	-121.594798	North Delta tidal transition zone	Georgiana Slough	6/1/2020	10.32	16.26	22.37	141.90	7.64	8.88	102.34	6.89	1.14	15.23	2.81	17.68	22.47	135.56	0.07	1.58	0.90	1.15	0.00	3.63	43.51	24.90	31.87	0.00	26.58	1.74	2.24
A3222	38.136700	-121.558276	Mokelumne tidal transition zone	North Mokelumne River	6/1/2020	13.70	15.20	23.52	151.13	7.64	8.01	94.32	7.42	2.23	18.92	5.25	19.10	23.57	147.07	0.08	3.30	1.37	2.08	0.00	6.75	49.07	20.44	30.90	0.00	28.90	2.00	1.83
A691	38.136580	-121.691106	Western Delta tidal zone	Sacramento River	6/1/2020	21.07	10.22	21.82	174.16	7.77	8.09	92.18	6.10	0.99	19.39	2.99	22.54	21.91	164.82	0.09	1.07	1.17	1.07	0.00	3.32	32.41	35.37	32.22	0.13	31.27	2.03	2.48
A3084	38.138890	-121.596721	North Delta tidal transition zone	Georgiana Slough	6/1/2020	10.12	16.14	22.37	142.07	7.64	8.82	101.62	6.72	1.13	15.36	2.82	17.61	22.47	135.67	0.07	1.56	0.89	1.16	0.00	3.60	43.19	24.72	32.25	0.00	26.26	1.75	2.22
A3311	38.138859	-121.504214	Mokelumne tidal transition zone	South Mokelumne River	6/1/2020	15.42	3.27	23.55	177.20	7.82	9.23	108.85	6.03	2.38	34.49	5.43	37.01	23.65	173.02	0.09	3.71	10.98	1.05	0.00	15.71	24.15	69.21	6.85	0.00	18.70	3.09	1.43
A3220	38.139258	-121.557741	Mokelumne tidal transition zone	North Mokelumne River	6/1/2020	13.70	15.24	23.49	151.01	7.63	8.03	94.48	7.09	2.30	19.07	5.41	19.33	23.54	146.79	0.08	3.41	1.42	2.09	0.00	6.93	49.33	21.03	30.25	0.00	28.94	2.01	1.83
