CL ID	"Latitude (Decimal Degrees, NAD83)"	"Longitude (Decimal Degrees, NAD83)"	Regions	Location	"Time Period (Month, Year)"	NO3 (uM) (SUNA) SA	NH4 (uM) (Tline) SA	Temp (deg. C) (EXO) SA	Sp Cond (uS/cm) (EXO) SA	pH (EXO) SA	DO (mg/L) (EXO) SA	DO (%sat) (EXO) SA	Turb (FNU) (EXO) SA	fCHL (ug/L) (EXO) SA	fDOM (QSU) (EXO) SA	fCHL (ug/L) (WS) SA	fDOM (QSU) (WS) SA	Temp (deg. C) (TSG) SA	Cond (uS/cm) (TSG) SA	Salinity (PSU) (TSG) SA	Green Algae (ug/L) (FP) SA	Bluegreen (ug/L) (FP) SA	Diatoms (ug/L) (FP) SA	Cryptophyta (ug/L) (FP) SA	Total Conc (ug/L) (FP) SA	Green Algae (%) (FP) SA	Bluegreen (%) (FP) SA	Diatoms (%) (FP) SA	Cryptophyta (%) (FP) SA	estDIN (uM) SA	estDOC (mg-C/L) SA	Orthophosphate (uM) SA
A3422	38.097856	-121.574768	Central Delta tidal zone	San Joaquin River	8/1/2020	12.70	7.31	26.05	202.02	7.76	8.03	99.10	3.56	2.82	16.10	4.22	21.11	26.16	226.15	0.11	1.74	2.14	1.21	0.08	5.16	34.88	39.89	23.91	1.58	20.01	1.81	1.91
A3938	38.100836	-121.685877	Western Delta tidal zone	Threemile Slough	8/1/2020	7.83	2.22	25.26	875.57	7.85	7.76	94.59	5.22	2.87	16.56	4.18	21.62	25.28	953.18	0.47	1.08	4.77	1.41	0.11	7.38	14.68	64.52	19.14	1.51	10.06	1.84	2.21
A3424	38.098259	-121.577943	Central Delta tidal zone	San Joaquin River	8/1/2020	12.18	6.44	25.98	224.28	7.77	7.91	97.53	4.28	2.82	16.41	4.22	21.47	26.04	249.15	0.12	1.61	2.70	1.20	0.08	5.56	30.60	46.05	22.16	1.48	18.62	1.83	1.92
A3452	38.099775	-121.627531	Central Delta tidal zone	San Joaquin River	8/1/2020	9.17	3.07	25.63	401.41	7.76	7.47	91.51	6.15	2.95	16.66	4.34	21.77	25.53	463.13	0.22	1.26	5.31	1.27	0.13	7.98	15.79	66.53	15.96	1.61	12.24	1.85	2.06
A1029	38.093443	-122.059641	Suisun Bay	Suisun Bay	8/1/2020	15.97	2.67	23.36	22863.57	7.95	7.73	98.20	36.45	4.03	16.97	5.45	24.61	23.47	22190.90	13.80	1.72	2.36	2.88	0.00	6.95	24.61	33.55	41.64	0.23	18.66	1.86	2.97
A3426	38.099019	-121.581426	Central Delta tidal zone	San Joaquin River	8/1/2020	11.06	4.89	25.82	272.00	7.73	7.50	92.15	5.60	2.80	16.99	4.19	22.15	25.76	301.41	0.14	1.30	3.80	1.20	0.07	6.35	21.31	58.69	19.07	1.07	15.95	1.87	1.94
A724	38.098673	-121.724866	Western Delta tidal zone	Sacramento River	8/1/2020	13.25	3.89	25.00	1604.66	7.99	8.02	97.37	10.83	2.68	15.04	3.89	20.54	25.13	1558.51	0.78	1.15	2.87	1.60	0.01	5.60	20.47	51.34	28.55	0.17	17.26	1.74	2.37
A3414	38.101460	-121.563515	Mokelumne tidal transition zone	Mokelumne River	8/1/2020	13.06	9.39	25.93	185.88	7.61	7.77	95.63	2.91	2.51	16.03	3.71	21.04	26.06	208.14	0.10	1.35	1.65	1.08	0.07	4.17	32.60	39.26	26.34	1.64	22.45	1.81	1.96
A3428	38.098518	-121.585375	Central Delta tidal zone	San Joaquin River	8/1/2020	10.50	4.05	25.73	299.10	7.72	7.33	89.97	6.03	2.82	17.16	4.22	22.39	25.67	334.08	0.16	1.19	4.34	1.26	0.05	6.85	17.31	63.45	18.39	0.78	14.55	1.88	1.98
A3430	38.098490	-121.589208	Central Delta tidal zone	San Joaquin River	8/1/2020	10.32	3.65	25.72	310.54	7.72	7.34	90.04	6.07	2.90	17.16	4.34	22.40	25.67	349.12	0.17	1.26	4.59	1.29	0.08	7.24	17.16	63.73	17.74	1.13	13.97	1.88	2.03
A4190	38.102713	-121.491431	Mokelumne tidal transition zone	Little Potato Slough	8/1/2020	16.53	6.01	26.80	197.86	7.49	6.72	84.02	5.12	3.87	28.26	5.82	36.36	26.88	207.37	0.09	4.01	2.24	1.03	0.00	7.25	55.31	30.78	14.25	0.00	22.56	2.60	2.40
A3432	38.099992	-121.592501	Central Delta tidal zone	San Joaquin River	8/1/2020	10.22	3.82	25.73	313.90	7.72	7.38	90.57	6.06	3.00	17.10	4.46	22.36	25.68	351.46	0.17	1.34	4.79	1.31	0.10	7.56	17.91	63.12	17.51	1.27	14.05	1.87	2.09
A3450	38.101485	-121.624096	Central Delta tidal zone	San Joaquin River	8/1/2020	9.23	3.09	25.63	389.69	7.76	7.45	91.28	6.40	2.96	16.69	4.36	21.86	25.55	444.61	0.21	1.28	5.22	1.27	0.11	7.90	16.27	66.12	16.14	1.37	12.32	1.85	2.07
A3448	38.101803	-121.620197	Central Delta tidal zone	San Joaquin River	8/1/2020	9.46	3.11	25.65	375.31	7.75	7.43	91.11	6.38	2.97	16.78	4.36	21.88	25.57	426.44	0.20	1.32	5.09	1.26	0.12	7.77	16.94	65.46	16.20	1.54	12.57	1.85	2.08
A722	38.100917	-121.722502	Western Delta tidal zone	Sacramento River	8/1/2020	13.39	3.82	25.07	1480.55	8.01	7.97	96.84	10.05	2.82	15.06	4.09	20.36	25.21	1434.23	0.72	1.26	2.90	1.74	0.01	5.92	21.32	49.16	29.33	0.23	17.24	1.74	2.36
A3940	38.103695	-121.685194	Western Delta tidal zone	Threemile Slough	8/1/2020	7.90	2.03	25.25	892.11	7.85	7.78	94.79	5.22	2.87	16.55	4.17	21.62	25.26	968.85	0.47	1.07	4.69	1.42	0.11	7.30	14.68	64.26	19.44	1.57	9.93	1.84	2.20
A1031	38.095273	-122.056810	Suisun Bay	Suisun Bay	8/1/2020	15.92	2.65	23.36	22757.87	7.95	7.73	98.17	36.66	4.00	16.85	5.41	24.59	23.48	22099.36	13.74	1.78	2.36	2.79	0.00	6.93	25.61	33.67	40.45	0.16	18.60	1.86	2.95
A3412	38.103702	-121.565880	Mokelumne tidal transition zone	Mokelumne River	8/1/2020	13.14	10.06	25.93	182.67	7.63	7.86	96.75	2.74	2.53	15.82	3.72	20.91	26.04	202.57	0.10	1.39	1.50	1.10	0.05	4.04	34.21	37.15	27.34	1.26	23.20	1.79	2.05
A3434	38.101715	-121.595586	Central Delta tidal zone	San Joaquin River	8/1/2020	10.03	3.55	25.73	321.57	7.73	7.38	90.63	6.29	3.04	17.16	4.51	22.43	25.68	356.94	0.17	1.33	5.03	1.33	0.09	7.81	17.00	64.50	17.04	1.17	13.58	1.88	2.10
A3446	38.102090	-121.616533	Central Delta tidal zone	San Joaquin River	8/1/2020	9.57	3.16	25.66	369.55	7.75	7.43	91.07	6.19	2.96	16.86	4.36	21.90	25.59	418.71	0.20	1.32	5.06	1.24	0.15	7.76	17.05	65.31	15.96	1.88	12.73	1.86	2.08
A3958	38.105162	-121.695437	Western Delta tidal zone	Threemile Slough	8/1/2020	9.25	2.50	25.19	959.23	7.80	7.76	94.46	5.27	2.70	16.23	4.01	21.29	25.07	1132.42	0.56	0.89	3.95	1.30	0.13	6.27	14.19	62.99	20.72	2.03	11.74	1.82	2.24
A720	38.102640	-121.719538	Western Delta tidal zone	Sacramento River	8/1/2020	13.55	3.60	25.17	1261.48	8.03	7.91	96.33	9.36	2.97	15.12	4.30	20.11	25.32	1223.99	0.60	1.42	3.05	1.81	0.01	6.32	22.40	48.32	28.65	0.24	17.15	1.74	2.34
A4185	38.106209	-121.497515	Mokelumne tidal transition zone	Little Potato Slough	8/1/2020	16.33	6.39	26.77	202.47	7.47	6.41	80.15	4.62	4.08	29.61	6.05	37.94	26.85	211.70	0.10	4.31	2.10	1.08	0.00	7.50	57.55	27.98	14.39	0.00	22.72	2.69	2.41
A1033	38.097891	-122.055266	Suisun Bay	Suisun Bay	8/1/2020	15.65	2.54	23.42	22532.09	7.96	7.75	98.48	35.21	4.03	17.06	5.51	24.71	23.58	21861.18	13.55	1.93	2.33	2.75	0.01	7.04	27.28	33.24	39.16	0.15	18.22	1.87	2.92
A4187	38.106187	-121.492482	Mokelumne tidal transition zone	Little Potato Slough	8/1/2020	16.36	6.12	26.81	202.28	7.48	6.46	80.79	4.74	4.02	29.32	5.99	37.83	26.89	211.84	0.10	4.26	2.13	1.05	0.00	7.43	57.26	28.66	14.17	0.00	22.48	2.67	2.39
A3436	38.102941	-121.598947	Central Delta tidal zone	San Joaquin River	8/1/2020	9.77	3.47	25.73	327.27	7.74	7.41	90.93	6.37	3.09	17.17	4.56	22.39	25.68	359.41	0.17	1.38	5.23	1.34	0.10	8.07	17.08	64.88	16.56	1.22	13.24	1.88	2.11
A3942	38.106505	-121.684415	Western Delta tidal zone	Threemile Slough	8/1/2020	8.08	1.67	25.23	914.65	7.84	7.84	95.47	5.21	2.87	16.51	4.16	21.57	25.23	1008.09	0.49	1.08	4.54	1.42	0.10	7.16	15.07	63.48	19.89	1.44	9.75	1.84	2.20
A3410	38.105680	-121.568012	Mokelumne tidal transition zone	Mokelumne River	8/1/2020	13.25	10.96	25.96	177.56	7.65	8.01	98.63	2.52	2.58	15.56	3.84	20.84	26.04	192.86	0.09	1.56	1.31	1.16	0.04	4.06	37.91	32.86	28.32	0.97	24.21	1.77	2.13
A3961	38.106136	-121.700692	Western Delta tidal zone	Threemile Slough	8/1/2020	11.33	3.24	25.29	710.97	7.78	7.76	94.50	5.02	2.78	15.60	4.10	20.42	25.09	856.07	0.42	1.29	3.37	1.24	0.09	5.94	21.62	56.72	20.82	1.49	14.57	1.78	2.27
A718	38.104516	-121.716768	Western Delta tidal zone	Sacramento River	8/1/2020	13.71	3.54	25.22	1124.36	8.03	7.88	96.03	9.43	2.98	15.16	4.31	20.00	25.36	1088.18	0.53	1.48	3.13	1.74	0.00	6.37	23.28	49.06	27.28	0.08	17.26	1.75	2.33
A3444	38.103912	-121.613328	Central Delta tidal zone	San Joaquin River	8/1/2020	9.77	3.24	25.68	354.43	7.75	7.42	91.00	5.90	2.97	16.97	4.39	21.94	25.62	398.69	0.19	1.36	5.01	1.26	0.13	7.77	17.50	64.54	16.22	1.71	13.01	1.87	2.10
A3442	38.104706	-121.609854	Central Delta tidal zone	San Joaquin River	8/1/2020	9.87	3.32	25.70	342.75	7.75	7.41	90.95	5.88	3.00	17.05	4.43	22.00	25.64	381.58	0.18	1.40	5.00	1.30	0.10	7.81	17.92	63.99	16.58	1.25	13.19	1.87	2.11
A3438	38.104597	-121.602205	Central Delta tidal zone	San Joaquin River	8/1/2020	9.76	3.49	25.74	328.91	7.74	7.42	91.09	6.25	3.08	17.15	4.55	22.29	25.67	360.71	0.17	1.42	5.17	1.33	0.12	8.05	17.67	64.16	16.51	1.50	13.24	1.88	2.12
A4183	38.107984	-121.500129	Mokelumne tidal transition zone	Little Potato Slough	8/1/2020	16.19	6.46	26.78	206.56	7.47	6.33	79.14	4.47	4.22	30.88	6.24	39.57	26.86	216.02	0.10	4.45	2.16	1.09	0.00	7.71	57.71	28.01	14.18	0.00	22.66	2.77	2.40
A3956	38.107748	-121.693717	Western Delta tidal zone	Threemile Slough	8/1/2020	8.99	2.37	25.19	989.62	7.80	7.76	94.50	5.12	2.71	16.33	4.03	21.34	25.05	1231.34	0.61	0.92	3.93	1.32	0.11	6.28	14.55	62.54	21.01	1.72	11.36	1.82	2.23
A3408	38.107288	-121.570772	Mokelumne tidal transition zone	Mokelumne River	8/1/2020	13.30	12.65	26.00	170.29	7.69	8.09	99.68	2.28	2.70	15.32	4.13	20.67	26.06	179.20	0.09	1.95	1.07	1.27	0.05	4.34	44.51	25.35	29.03	1.13	25.94	1.76	2.19
A3440	38.105410	-121.606023	Central Delta tidal zone	San Joaquin River	8/1/2020	9.81	3.35	25.73	334.93	7.75	7.42	91.06	6.04	3.04	17.11	4.49	22.12	25.66	369.38	0.17	1.43	5.04	1.31	0.12	7.91	18.02	63.80	16.49	1.51	13.17	1.87	2.11
A1035	38.100851	-122.054152	Suisun Bay	Suisun Bay	8/1/2020	15.47	2.44	23.53	22227.61	7.96	7.79	99.00	32.85	4.22	17.44	5.78	24.79	23.71	21565.59	13.31	2.17	2.28	2.86	0.05	7.36	29.17	31.57	38.71	0.44	18.03	1.90	2.90
A3406	38.108413	-121.574136	Mokelumne tidal transition zone	Mokelumne River	8/1/2020	13.11	13.93	25.97	169.66	7.65	7.93	97.66	2.19	2.69	15.37	4.18	20.60	26.00	175.49	0.08	2.04	0.97	1.29	0.06	4.36	46.72	22.31	29.56	1.41	27.04	1.76	2.21
A716	38.106670	-121.714317	Western Delta tidal zone	Sacramento River	8/1/2020	13.90	3.57	25.24	997.60	8.04	7.84	95.58	9.56	2.90	15.23	4.24	19.93	25.38	964.73	0.47	1.54	3.14	1.61	0.00	6.30	24.50	49.79	25.51	0.01	17.47	1.75	2.32
A3944	38.109320	-121.683572	Western Delta tidal zone	Threemile Slough	8/1/2020	8.03	1.39	25.24	884.70	7.84	7.89	96.12	5.20	2.90	16.43	4.18	21.52	25.23	990.31	0.49	1.14	4.54	1.43	0.09	7.19	15.83	63.05	19.93	1.19	9.41	1.83	2.20
A3963	38.107749	-121.703633	Western Delta tidal zone	Threemile Slough	8/1/2020	12.28	3.64	25.36	586.55	7.78	7.78	94.65	5.19	2.85	15.30	4.20	19.96	25.17	674.82	0.33	1.59	3.17	1.23	0.06	5.96	26.54	53.29	20.73	0.98	15.92	1.76	2.27
A3404	38.109471	-121.577564	Mokelumne tidal transition zone	Mokelumne River	8/1/2020	12.79	14.49	25.94	173.01	7.61	7.69	94.71	2.23	2.70	15.59	4.16	20.57	25.93	181.76	0.09	2.02	1.00	1.27	0.07	4.37	46.47	22.59	29.16	1.71	27.29	1.78	2.20
A4181	38.110618	-121.500507	Mokelumne tidal transition zone	Little Potato Slough	8/1/2020	16.11	6.38	26.80	209.99	7.47	6.28	78.60	4.41	4.39	31.93	6.48	40.89	26.87	219.81	0.10	4.59	2.22	1.14	0.00	7.95	57.78	27.91	14.30	0.00	22.51	2.84	2.40
A3954	38.110366	-121.692168	Western Delta tidal zone	Threemile Slough	8/1/2020	8.86	2.10	25.21	956.93	7.81	7.80	94.95	4.95	2.75	16.33	4.09	21.26	25.07	1242.15	0.62	1.00	3.93	1.35	0.08	6.45	15.51	60.95	20.97	1.29	10.96	1.82	2.23
A3402	38.110623	-121.580969	Mokelumne tidal transition zone	Mokelumne River	8/1/2020	12.64	15.58	25.88	174.65	7.58	7.54	92.80	2.18	2.63	15.63	4.06	20.61	25.85	180.81	0.10	1.92	0.96	1.26	0.07	4.21	46.28	21.75	30.17	1.70	28.22	1.78	2.23
A1037	38.103433	-122.052367	Suisun Bay	Grizzly Bay	8/1/2020	15.31	2.34	23.66	21970.83	7.96	7.82	99.57	30.87	4.37	17.77	6.02	24.93	23.85	21329.15	13.11	2.40	2.26	2.97	0.06	7.69	30.91	30.14	38.45	0.42	17.82	1.92	2.89
A714	38.107494	-121.710506	Western Delta tidal zone	Sacramento River	8/1/2020	13.95	3.65	25.26	862.59	8.01	7.81	95.13	8.98	2.82	15.28	4.16	19.88	25.37	827.04	0.40	1.59	3.16	1.47	0.00	6.21	25.58	50.84	23.70	0.02	17.60	1.75	2.31
A3946	38.112177	-121.683157	Western Delta tidal zone	Threemile Slough	8/1/2020	8.13	1.04	25.23	893.00	7.83	7.95	96.88	4.99	2.85	16.27	4.16	21.42	25.13	1079.07	0.53	1.13	4.30	1.41	0.05	6.91	16.30	62.30	20.41	0.79	9.13	1.82	2.20
A4179	38.112947	-121.498370	Mokelumne tidal transition zone	Little Potato Slough	8/1/2020	16.03	6.09	26.83	212.97	7.46	6.24	78.13	4.38	4.51	32.49	6.64	42.28	26.90	223.48	0.11	4.68	2.26	1.16	0.00	8.10	57.80	27.96	14.26	0.00	22.13	2.88	2.37
A3952	38.112748	-121.690091	Western Delta tidal zone	Threemile Slough	8/1/2020	8.72	1.78	25.22	925.74	7.81	7.84	95.50	4.86	2.78	16.32	4.12	21.23	25.07	1215.35	0.60	1.05	3.93	1.36	0.06	6.50	16.18	60.39	20.94	0.95	10.51	1.82	2.22
A3400	38.112732	-121.583548	Mokelumne tidal transition zone	Mokelumne River	8/1/2020	12.76	16.10	25.87	172.69	7.57	7.55	92.88	2.11	2.57	15.56	3.97	20.58	25.83	176.32	0.10	1.85	0.87	1.24	0.07	4.02	46.46	20.78	31.03	1.77	28.86	1.77	2.26
A1115	38.106726	-122.022510	Suisun Bay	Grizzly Bay	8/1/2020	14.19	2.56	24.37	18052.50	8.07	8.65	109.96	6.87	6.55	18.70	8.66	23.73	24.44	17911.35	10.70	4.36	1.18	3.90	0.65	10.09	43.21	11.76	38.66	6.36	17.93	1.98	2.65
A712	38.110344	-121.708643	Western Delta tidal zone	Sacramento River	8/1/2020	13.91	3.84	25.30	728.44	7.98	7.77	94.66	8.28	2.78	15.28	4.13	19.81	25.37	716.40	0.35	1.68	2.99	1.35	0.01	5.98	28.09	49.87	22.54	0.16	17.75	1.75	2.30
A1102	38.109067	-122.005078	Suisun Bay	Grizzly Bay	8/1/2020	13.56	2.62	24.47	17594.07	8.13	8.98	114.17	6.15	6.73	18.29	8.98	23.60	24.52	17474.77	10.40	5.61	1.39	4.12	0.11	11.28	49.59	12.18	36.77	1.11	17.70	1.96	2.41
A710	38.111821	-121.705249	Western Delta tidal zone	Sacramento River	8/1/2020	13.25	4.03	25.39	522.41	7.82	7.73	94.05	6.12	2.84	15.23	4.21	19.78	25.32	560.33	0.27	1.81	2.89	1.21	0.04	5.84	30.86	49.49	20.68	0.70	17.27	1.75	2.28
A3950	38.114603	-121.687301	Western Delta tidal zone	Threemile Slough	8/1/2020	8.63	1.48	25.21	909.54	7.81	7.87	95.90	4.88	2.77	16.27	4.11	21.28	25.06	1183.69	0.59	1.06	3.91	1.35	0.05	6.45	16.51	60.65	20.98	0.77	10.10	1.82	2.22
A3948	38.115219	-121.683429	Western Delta tidal zone	Threemile Slough	8/1/2020	8.24	0.99	25.22	897.72	7.82	7.95	96.82	4.94	2.82	16.21	4.13	21.40	25.08	1117.87	0.55	1.10	4.17	1.38	0.05	6.71	16.38	62.14	20.60	0.78	9.18	1.82	2.20
A1112	38.108679	-122.016962	Suisun Bay	Grizzly Bay	8/1/2020	13.91	2.56	24.40	17840.61	8.10	8.82	112.11	6.64	6.98	18.49	9.24	23.63	24.49	17720.86	10.56	4.98	1.18	4.20	0.65	11.01	45.06	10.75	38.29	5.86	17.82	1.97	2.54
A3336	38.116134	-121.501598	Mokelumne tidal transition zone	South Mokelumne River	8/1/2020	15.90	5.94	26.87	216.23	7.46	6.19	77.56	4.32	4.71	33.39	6.92	43.28	26.95	227.00	0.11	4.87	2.27	1.25	0.00	8.40	58.48	27.07	14.89	0.00	21.85	2.94	2.35
A3334	38.116140	-121.497913	Mokelumne tidal transition zone	South Mokelumne River	8/1/2020	15.81	5.80	26.89	217.40	7.46	6.14	76.90	4.38	4.72	33.73	6.90	44.06	26.96	227.83	0.11	4.83	2.30	1.23	0.00	8.35	57.89	27.52	14.68	0.00	21.62	2.96	2.31
A708	38.114549	-121.703733	Western Delta tidal zone	Sacramento River	8/1/2020	13.11	4.17	25.41	460.75	7.77	7.63	92.95	5.44	2.82	15.36	4.15	19.96	25.32	525.46	0.25	1.76	2.77	1.14	0.05	5.66	31.16	48.85	20.23	0.82	17.28	1.76	2.27
A3397	38.116950	-121.584794	Mokelumne tidal transition zone	Mokelumne River	8/1/2020	13.00	15.80	25.87	170.21	7.58	7.66	94.19	2.06	2.53	15.50	3.93	20.61	25.84	171.45	0.09	1.77	0.79	1.23	0.07	3.85	46.03	20.21	32.12	1.89	28.81	1.77	2.30
A3332	38.117866	-121.495043	Mokelumne tidal transition zone	South Mokelumne River	8/1/2020	15.64	5.77	26.92	218.09	7.46	6.10	76.38	4.37	4.79	34.09	6.95	43.93	27.00	228.06	0.11	4.94	2.32	1.24	0.00	8.49	58.23	27.32	14.63	0.00	21.44	2.98	2.27
A706	38.117002	-121.701837	Western Delta tidal zone	Sacramento River	8/1/2020	13.09	4.35	25.41	457.83	7.77	7.53	91.85	5.47	2.75	15.53	4.05	20.14	25.33	528.68	0.26	1.66	2.63	1.12	0.04	5.43	30.72	48.09	20.65	0.70	17.45	1.77	2.27
A1093	38.117762	-121.999616	Suisun Bay	Grizzly Bay	8/1/2020	12.20	2.55	24.70	17519.86	8.18	9.34	119.24	6.39	8.21	17.85	11.82	23.44	24.76	17495.60	10.36	6.56	1.40	5.31	0.15	13.59	48.42	10.43	38.79	1.26	17.57	1.92	2.43
A3395	38.119812	-121.584171	Mokelumne tidal transition zone	Mokelumne River	8/1/2020	12.90	15.13	25.88	169.27	7.57	7.75	95.29	1.92	2.59	15.63	4.04	20.60	25.88	169.62	0.09	1.87	0.74	1.29	0.07	3.97	47.07	18.79	32.58	1.80	28.03	1.78	2.35
A704	38.119192	-121.699411	Western Delta tidal zone	Sacramento River	8/1/2020	13.02	4.51	25.43	457.90	7.77	7.47	91.18	5.50	2.69	15.65	3.97	20.25	25.36	534.65	0.26	1.57	2.51	1.11	0.03	5.23	30.54	47.44	21.25	0.60	17.53	1.78	2.27
A3328	38.121902	-121.498809	Mokelumne tidal transition zone	South Mokelumne River	8/1/2020	15.87	6.05	26.95	218.80	7.46	6.10	76.53	4.22	4.80	33.92	7.01	43.03	27.04	229.26	0.11	5.15	2.31	1.26	0.00	8.71	58.96	26.55	14.43	0.00	21.91	2.97	2.28
A3393	38.122290	-121.582209	Mokelumne tidal transition zone	Mokelumne River	8/1/2020	12.74	15.32	25.88	169.67	7.56	7.70	94.76	1.92	2.67	15.74	4.15	20.71	25.89	169.91	0.08	1.96	0.75	1.34	0.07	4.12	47.69	18.02	32.52	1.88	28.06	1.79	2.39
A3330	38.121967	-121.493637	Mokelumne tidal transition zone	South Mokelumne River	8/1/2020	15.47	5.72	26.98	217.47	7.47	6.11	76.70	4.24	4.92	33.78	7.06	42.60	27.06	227.56	0.11	5.21	2.34	1.26	0.00	8.79	59.61	26.68	14.37	0.00	21.28	2.96	2.21
A702	38.121737	-121.697703	Western Delta tidal zone	Sacramento River	8/1/2020	13.34	4.96	25.46	396.75	7.77	7.39	90.33	5.45	2.61	15.63	3.87	20.27	25.42	453.27	0.22	1.54	2.29	1.07	0.03	4.93	31.71	45.89	21.66	0.62	18.30	1.78	2.27
A3326	38.124314	-121.498306	Mokelumne tidal transition zone	South Mokelumne River	8/1/2020	15.97	6.18	26.97	218.36	7.46	6.12	76.77	4.18	4.82	33.37	7.03	42.36	27.05	228.80	0.11	5.19	2.30	1.25	0.00	8.76	55.12	26.30	14.33	0.00	22.14	2.94	2.26
A1090	38.121342	-122.001889	Suisun Bay	Grizzly Bay	8/1/2020	11.09	2.52	24.82	17563.80	8.23	9.67	123.65	6.50	10.14	17.59	14.73	23.45	24.90	17563.98	10.36	7.52	1.31	6.90	0.57	16.36	46.58	8.63	41.41	2.99	17.56	1.91	2.43
A3391	38.124815	-121.580365	Mokelumne tidal transition zone	Mokelumne River	8/1/2020	12.39	15.21	25.86	169.95	7.57	7.82	96.11	1.95	2.67	15.57	4.09	20.67	25.88	170.52	0.08	1.93	0.76	1.33	0.07	4.09	47.07	18.52	32.66	1.65	27.61	1.77	2.37
A700	38.124178	-121.695730	Western Delta tidal zone	Sacramento River	8/1/2020	13.31	5.00	25.44	395.23	7.77	7.39	90.27	5.27	2.61	15.59	3.86	20.39	25.40	455.82	0.22	1.51	2.36	1.07	0.03	4.96	30.90	46.92	21.57	0.68	18.30	1.78	2.27
A3324	38.126488	-121.496148	Mokelumne tidal transition zone	South Mokelumne River	8/1/2020	15.64	5.97	26.99	217.45	7.47	6.14	77.10	4.15	4.93	32.85	7.10	41.76	27.08	227.82	0.11	5.31	2.32	1.26	0.00	8.87	61.14	26.26	14.24	0.00	21.68	2.90	2.20
A1088	38.123619	-122.004400	Suisun Bay	Grizzly Bay	8/1/2020	9.23	2.48	24.97	17663.39	8.31	10.17	130.45	6.72	13.91	17.20	19.91	23.54	25.07	17720.75	10.43	9.32	1.21	10.06	1.26	21.85	43.27	6.03	45.38	5.32	17.55	1.88	2.45
A3389	38.127288	-121.578628	Mokelumne tidal transition zone	Mokelumne River	8/1/2020	11.96	15.95	25.82	170.00	7.55	7.74	95.16	1.99	2.73	15.84	4.03	20.90	25.86	170.62	0.08	1.89	0.78	1.34	0.05	4.07	46.41	19.17	33.03	1.22	27.91	1.79	2.33
A698	38.126895	-121.694445	Western Delta tidal zone	Sacramento River	8/1/2020	13.73	5.28	25.43	349.87	7.76	7.36	89.87	5.25	2.61	15.47	3.87	20.44	25.40	393.37	0.19	1.53	2.33	1.06	0.03	4.95	31.29	46.75	21.48	0.55	19.01	1.77	2.28
A3322	38.128739	-121.498097	Mokelumne tidal transition zone	South Mokelumne River	8/1/2020	15.73	6.13	27.00	216.79	7.47	6.18	77.56	4.12	4.94	32.05	7.16	41.19	27.08	227.10	0.10	5.34	2.31	1.27	0.00	8.95	51.81	25.88	14.30	0.00	21.89	2.85	2.21
A3093	38.129726	-121.585605	North Delta tidal transition zone	Georgiana Slough	8/1/2020	8.90	11.64	25.65	171.11	7.58	9.43	115.50	1.55	1.96	13.55	2.86	18.73	25.75	173.80	0.08	1.19	0.63	0.90	0.01	2.74	43.22	23.48	33.02	0.31	20.54	1.64	2.05
A3320	38.129266	-121.501731	Mokelumne tidal transition zone	South Mokelumne River	8/1/2020	15.85	6.36	26.97	215.59	7.47	6.21	77.96	4.12	4.92	31.73	7.17	40.63	27.06	225.70	0.10	5.35	2.28	1.29	0.00	8.97	40.85	25.39	14.42	0.00	22.21	2.83	2.26
A3095	38.130163	-121.582005	North Delta tidal transition zone	Georgiana Slough	8/1/2020	9.47	13.17	25.71	170.71	7.57	8.81	107.95	1.63	2.20	14.36	3.08	19.40	25.77	172.96	0.08	1.34	0.67	1.00	0.01	3.03	43.80	22.71	33.05	0.30	22.64	1.69	2.09
A3097	38.130255	-121.578405	Mokelumne tidal transition zone	Georgiana Slough	8/1/2020	9.86	14.42	25.74	170.38	7.56	8.38	102.82	1.75	2.40	14.93	3.31	19.97	25.78	172.25	0.08	1.46	0.72	1.10	0.01	3.30	44.00	22.14	33.29	0.24	24.28	1.73	2.12
A3386	38.130197	-121.575313	Mokelumne tidal transition zone	Mokelumne River	8/1/2020	11.27	16.30	25.77	169.03	7.56	7.66	94.01	2.46	2.96	16.38	4.33	21.39	25.82	171.31	0.08	2.02	0.94	1.43	0.01	4.40	45.33	21.37	33.00	0.17	27.57	1.82	2.19
A3318	38.130601	-121.504909	Mokelumne tidal transition zone	South Mokelumne River	8/1/2020	15.58	6.49	26.94	211.98	7.47	6.29	78.88	4.15	4.93	30.85	7.18	39.12	27.03	221.62	0.10	5.41	2.27	1.35	0.00	9.04	50.58	25.12	14.96	0.00	22.07	2.77	2.30
A696	38.129471	-121.692688	Western Delta tidal zone	Sacramento River	8/1/2020	13.73	5.44	25.42	342.88	7.73	7.36	89.79	5.12	2.59	15.46	3.85	20.54	25.38	388.73	0.19	1.49	2.46	1.06	0.03	5.03	30.01	48.53	21.09	0.52	19.16	1.77	2.28
A3091	38.131035	-121.588724	North Delta tidal transition zone	Georgiana Slough	8/1/2020	8.43	11.22	25.59	171.31	7.57	9.73	119.02	1.51	1.95	13.40	2.79	18.59	25.72	174.09	0.08	1.14	0.62	0.88	0.01	2.64	43.34	23.61	33.33	0.15	19.65	1.64	2.01
