Timestamp (PST) DS	Station Abbrev. DS	Station ID DS	Chla Rmk DS	Chla (ug/L) DS	Pheophytin Rmk DS	Pheophytin (ug/L) DS	5 micron Chla Rmk DS	5 micron Chla (ug/L) DS	5 micron Pheophytin Rmk DS	5 micron Pheophytin (ug/L) DS	NH4 Rmk DS	NH4 (mg-N/L) DS lab reported	NO2 Rmk DS	NO2 (mg-N/L) DS lab reported	NO2 + NO3 Rmk DS	NO2 + NO3 (mg-N/L) DS lab reported	PO4 Rmk DS	PO4 (mg-P/L) DS lab reported	TDN Rmk DS	TDN (mg-N/L) DS lab reported	NH4 (uM) DS	NO2 (uM) DS	NO2 + NO3 (uM) DS	PO4 (uM) DS	TDN (uM) DS	estDIN (uM) DS	DOC Rmk DS	DOC (mg-C/L) DS	Peak fDOM Rmk DS	Peak fDOM (RU) DS	UV Slope Ratio Rmk DS	UV Slope Ratio	A254 Rmk DS	A254 (AU/cm) DS	A280 Rmk DS	A280 (AU/cm) DS	A370 Rmk DS	A370 (AU/cm) DS	A412 Rmk DS	A412 (AU/cm) DS	A440 Rmk DS	A440 (AU/cm) DS	Sag 275-295 nm Rmk DS	Sag 275-295 nm DS	Sag 290-350 nm Rmk DS	Sag 290-350 nm DS	Sag 350-400 nm Rmk DS	Sag 350-400 nm DS	Sag 412-676 nm Rmk DS	Sag 412-676 nm DS	Peak A Rmk DS	Peak A (RU) DS	Peak B Rmk DS	Peak B (RU) DS	Peak C Rmk DS	Peak C (RU) DS	Peak D Rmk DS	Peak D (RU) DS	Peak M Rmk DS	Peak M (RU) DS	Peak N Rmk DS	Peak N (RU) DS	Peak T Rmk DS	Peak T (RU) DS	FI Rmk DS	FI DS	HIX Rmk DS	HIX DS	Picophytoplankton PC-Rich Prolate Spheroid Aliquot (mL) DS	Picophytoplankton PC-Rich Prolate Spheroid Tally DS	Picophytoplankton PC-Rich Prolate Spheroid Density (cells/mL) DS	Picophytoplankton PC-Rich Prolate Spheroid Total Biovolume (um3/mL) DS	Picophytoplankton PC-Rich Sphere Aliquot (mL) DS	Picophytoplankton PC-Rich Sphere Tally DS	Picophytoplankton PC-Rich Sphere Density (cells/mL) DS	Picophytoplankton PC-Rich Sphere Total Biovolume (um3/mL) DS	Picophytoplankton PE-Rich Prolate Spheroid Aliquot (mL) DS	Picophytoplankton PE-Rich Prolate Spheroid Tally DS	Picophytoplankton PE-Rich Prolate Spheroid Density (cells/mL) DS	Picophytoplankton PE-Rich Prolate Spheroid Total Biovolume (um3/mL) DS	Picophytoplankton PE-Rich Rod Aliquot (mL) DS	Picophytoplankton PE-Rich Rod Tally DS	Picophytoplankton PE-Rich Rod Density (cells/mL) DS	Picophytoplankton PE-Rich Rod Total Biovolume (um3/mL) DS	Picophytoplankton PE-Rich Sphere Aliquot (mL) DS	Picophytoplankton PE-Rich Sphere Tally DS	Picophytoplankton PE-Rich Sphere Density (cells/mL) DS	Picophytoplankton PE-Rich Sphere Total Biovolume (um3/mL) DS	Picophytoplankton Total Tally DS	Picophytoplankton Total Density (cells/mL)  DS	Picophytoplankton Total Biovolume (um3/mL) DS
10/21/2020 14:22	ORI	11313325		2.4		1.2		0.7		0.4	<	0.02		0.003		0.140		0.071		0.34	0.71	0.21	9.99	2.29	24.27	10.71		2.3		0.198		2.8		0.063		0.0464		0.0095	E	0.0046	E	0.0036		0.0177		0.0176		0.0184		0.0146		0.5382		0.0790		0.284		0.1157		0.2971		0.2032		0.1414		1.535		0.8624						120	2412.74	6206.64										60	1206.37	840.73	180	3619.12	7047.37
10/21/2020 14:40	35	20201021-35										0.04		0.003		0.143		0.070			2.70	0.18	10.21	2.26		12.91																																																																	
10/21/2020 14:47	36	20201021-36										0.02		0.003		0.133		0.071			1.62	0.18	9.49	2.29		11.12																																																																	
10/21/2020 14:50	OBI	11313405		2.6		1.2		0.9		0.5	<	0.02		0.002		0.080		0.066		0.26	0.71	0.14	5.71	2.13	18.56	6.43		2.2		0.169		2.7		0.058		0.0430		0.0089	E	0.0043	E	0.0035		0.0180		0.0175		0.0182		0.0146		0.4428		0.1491		0.245		0.0978		0.2551		0.1842		0.1394		1.499		0.8274						44	884.67	2701.46										140	2814.87	1074.44	184	3699.54	3775.90
10/21/2020 15:04	38	20201021-38										0.03		0.002		0.086		0.064			1.93	0.17	6.14	2.06		8.07																																																																	
10/21/2020 15:15	ORF	380300121344801		2.5		1.1		0.7		0.3	<	0.02		0.003		0.082		0.067		0.26	0.71	0.21	5.85	2.16	18.56	6.57		2.1		0.160		2.5		0.054		0.0400		0.0082	E	0.0040	E	0.0032		0.0181		0.0178		0.0184		0.0142		0.4112		0.0999		0.226		0.0908		0.2409		0.1748		0.1225		1.548		0.8323						92	1849.77	5648.51										192	3860.39	5546.43	284	5710.16	11194.94
10/21/2020 15:28	40	20201021-40										0.05		0.005		0.140		0.069			3.33	0.34	9.99	2.24		13.32																																																																	
10/21/2020 15:32	41	20201021-41										0.03		0.006		0.182		0.078			2.30	0.45	12.99	2.54		15.29																																																																	
10/21/2020 15:37	42	20201021-42										0.03		0.006		0.183		0.065			2.23	0.45	13.06	2.12		15.30																																																																	
10/21/2020 15:42	A/C	11313440										0.02		0.007		0.193		0.077		0.35	1.43	0.50	13.78	2.49	24.99	15.21																																																																	
10/22/2020 8:58	CHAIN ISL	380348121511801												0.027		0.249		0.089		0.56		1.93	17.78	2.87	39.98																																																																		
10/22/2020 9:07	2	20201022-02												0.021		0.257		0.089				1.52	18.35	2.87																																																																			
10/22/2020 9:11	3	20201022-03										0.06		0.017		0.239		0.088			4.42	1.24	17.06	2.84		21.48																																																																	
10/22/2020 9:15	4	20201022-04										0.06		0.015		0.240		0.082			4.12	1.06	17.13	2.65		21.25																																																																	
10/22/2020 9:19	5	20201022-05										0.04		0.010		0.228		0.068			2.91	0.70	16.28	2.19		19.19																																																																	
10/22/2020 9:28	JPT	11337190		2.2		1.6		0.9		0.7		0.03		0.007		0.188		0.084		0.37	2.14	0.50	13.42	2.71	26.41	15.56		1.9		0.145		2.6		0.049		0.0356		0.0070	E	0.0036	E	0.0026		0.0185		0.0182		0.0180		0.0160		0.3997		0.0642		0.215		0.0818		0.2290		0.1642		0.1333		1.494		0.8362						52	1045.52	1202.71										328	6594.83	2517.27	380	7640.36	3719.98
10/22/2020 9:43	7	20201022-07										0.03		0.008		0.212		0.081			2.41	0.55	15.13	2.61		17.54																																																																	
10/22/2020 9:48	8	20201022-08										0.04		0.008		0.218		0.082			2.51	0.55	15.56	2.64		18.07																																																																	
10/22/2020 9:59	9	20201022-09										0.04		0.009		0.229		0.077			2.65	0.63	16.35	2.49		19.00																																																																	
10/22/2020 10:08	10	20201022-10										0.04		0.009		0.237		0.074			2.81	0.67	16.92	2.40		19.73																																																																	
10/22/2020 10:13	11	20201022-11										0.05		0.011		0.233		0.072			3.71	0.76	16.63	2.34		20.35																																																																	
10/22/2020 10:16	PPT	11313460		1.9		1.3		0.7		0.7		0.05		0.010		0.218		0.073		0.41	3.57	0.71	15.56	2.36	29.27	19.13		1.9		0.146		2.5		0.047		0.0339		0.0067	E	0.0032	E	0.0026		0.0183		0.0183		0.0188		0.0177		0.3897		0.0654		0.214		0.0830		0.2149		0.1451		0.1067		1.491		0.8483																		56	1125.95	429.78	56	1125.95	429.78
10/22/2020 10:30	13	20201022-13										0.04		0.008		0.307		0.084			2.66	0.56	21.92	2.71		24.58																																																																	
10/22/2020 10:35	SJW	380131121280501		2.0		1.5		0.5		0.5		0.03		0.007		0.323		0.086		0.53	2.14	0.50	23.06	2.78	37.84	25.20		2.3		0.203		2.7		0.062		0.0449		0.0090	E	0.0042	E	0.0029		0.0175		0.0179		0.0188		0.0187		0.5483		0.0880		0.300		0.1196		0.2932		0.1949		0.1337		1.503		0.8645						56	1125.95	2414.77										108	2171.47	582.13	164	3297.42	2996.91
10/22/2020 10:52	15	20201022-15										0.04		0.012		0.982		0.161			2.76	0.86	70.10	5.21		72.87																																																																	
10/22/2020 10:57	TRN	11311300		2.3		1.5		0.9		0.8		0.03		0.020		2.000		0.250		2.38	2.14	1.43	142.78	8.07	169.91	144.92		2.9		0.273		2.6		0.075		0.0546		0.0106	E	0.0050	E	0.0035		0.0170		0.0188		0.0186		0.0165		0.6922		0.0441		0.410		0.1481		0.4195		0.2756		0.1813		1.609		0.8695						100	2010.62	7220.86										132	2654.02	1389.64	232	4664.64	8610.50
10/22/2020 11:13	17	20201022-17										0.05		0.024		2.726		0.319			3.66	1.73	194.61	10.33		198.26																																																																	
10/22/2020 11:20	SJRBC	375831121223701		2.9		2.1		1.4		0.8		0.06		0.020		2.750		0.324		3.14	4.28	1.43	196.32	10.46	224.16	200.61		2.9		0.256		2.3		0.068		0.0497		0.0095	E	0.0044	E	0.0031		0.0169		0.0193		0.0188		0.0173		0.6319		0.0502		0.382		0.1380		0.3958		0.2634		0.1834		1.639		0.8540						64	1286.80	1848.81										216	4342.94	2273.96	280	5629.74	4122.77
10/22/2020 11:36	19	20201022-19										0.04		0.021		2.704		0.300			3.14	1.51	193.04	9.71		196.18																																																																	
10/22/2020 11:43	20	20201022-20										0.03		0.031		2.572		0.275			2.08	2.24	183.62	8.90		185.69																																																																	
10/22/2020 11:49	21	20201022-21										0.04		0.030		2.357		0.282			2.73	2.13	168.27	9.13		170.99																																																																	
10/22/2020 11:58	40	20201022-22										0.05		0.013		1.676		0.208			3.66	0.89	119.65	6.74		123.31																																																																	
10/22/2020 12:21	14MSJ	375949121251001										0.05		0.024		2.700		0.263		3.10	3.57	1.71	192.75	8.49	221.31	196.32																																																																	
10/22/2020 12:28	23	20201022-23										0.03		0.021		2.302		0.281			2.35	1.50	164.34	9.10		166.69																																																																	
10/22/2020 12:33	24	20201022-24									<	0.02		0.004		0.308		0.084			0.71	0.29	21.99	2.71		22.70																																																																	
10/22/2020 12:36	14MILE	380232121241801		2.1		1.1		0.7		0.3	<	0.02		0.002		0.119		0.058		0.34	0.71	0.14	8.50	1.87	24.27	9.21		2.8		0.248		2.8		0.078		0.0573		0.0118	E	0.0056	E	0.0040		0.0176		0.0178		0.0179		0.0162		0.6537		0.0328		0.352		0.1403		0.3572		0.2408		0.1524		1.515		0.8753						220	4423.36	9486.61										132	2654.02	1013.05	352	7077.38	10499.65
10/22/2020 12:52	26	20201022-26									<	0.02		0.003		0.108		0.073			0.71	0.20	7.71	2.37		8.42																																																																	
10/22/2020 12:59	27	20201022-27										0.03		0.004		0.266		0.078			1.78	0.30	18.99	2.53		20.77																																																																	
10/22/2020 13:06	SJW	380131121280501										0.02		0.006		0.382		0.088		0.60	1.43	0.43	27.27	2.84	42.83	28.70																																																																	
10/22/2020 13:40	GAM	380749121344701		0.8		0.5		0.4		0.2		0.23		0.015		0.197		0.089		0.59	16.42	1.07	14.06	2.87	42.12	30.48		1.6		0.099		2.1		0.033		0.0239	E	0.0045	E	0.0022	E	0.0019		0.0198		0.0189		0.0194	<	0.0185		0.2544		0.1471		0.146		0.0562		0.1612		0.1077		0.1168		1.487		0.7594						16	321.70	982.35										72	1447.65	552.57	88	1769.35	1534.92
10/22/2020 14:07	31	20201022-31										0.25		0.016		0.184		0.085			17.99	1.16	13.14	2.77		31.13																																																																	
10/22/2020 14:16	32	20201022-32										0.25		0.015		0.167		0.090			18.13	1.05	11.92	2.90		30.06																																																																	
10/22/2020 14:27	33	20201022-33										0.25		0.014		0.161		0.087			18.06	0.96	11.49	2.80		29.56																																																																	
10/22/2020 14:39	34	20201022-34										0.12		0.006		0.084		0.060			8.64	0.43	6.00	1.93		14.63																																																																	
10/22/2020 14:45	35	20201022-35										0.11		0.004		0.071		0.055			7.78	0.31	5.07	1.79		12.85																																																																	
10/22/2020 14:55	36	20201022-36										0.09		0.004		0.065		0.048			6.74	0.29	4.64	1.55		11.38																																																																	
10/22/2020 15:10	37	20201022-37										0.14		0.005		0.082		0.048			9.99	0.34	5.85	1.54		15.85																																																																	
10/22/2020 15:19	38	20201022-38										0.13		0.004		0.073		0.053			9.28	0.32	5.21	1.72		14.49																																																																	
10/22/2020 15:21	WGC	381330121332401										0.12		0.004		0.062		0.053		0.29	8.57	0.29	4.43	1.71	20.70	12.99																																																																	
