Timestamp (PST),"Latitude (Decimal Degrees, NAD83)","Longitude (Decimal Degrees, NAD83)",NH4 (µM) (Tline) HR,NO3 (µM) (SUNA) HR ,estDIN (?M) HR,estTDN (?M) HR,Cond (µS/cm) (TSG) HR,DO (%sat) (EXO) HR,DO (mg/L) (EXO) HR,fDOM (QSU) (EXO) HR,fDOM (QSU) (WS) HR,estDOC (mg/L) HR,estDON (?M) HR,pH (EXO) HR,pH (mV) (EXO) HR,Salinity (PSU) (TSG) HR,Sp Cond (µS/cm) (EXO) HR,Temp (°C) (EXO) HR,Temp (°C) (TSG) HR,Turb (FNU) (EXO) HR,C (1/m) (CStar) HR,Tr (%) (CStar) HR,fCHL (µg/L) (EXO) HR,fCHL (µg/L) (WS) HR,Total Chl Conc (µg/L) (FP) HR,Bluegreen Algae (µg/L) (FP) HR,Bluegreen Algae (%) (FP) HR,Cryptophyta (µg/L) (FP) HR,Cryptophyta (%) (FP) HR,Diatoms (µg/L) (FP) HR,Diatoms (%) (FP) HR,Green Algae (µg/L) (FP) HR,Green Algae (%) (FP) HR,Transmission (%) (FP) HR,Yellow substances (µg/L) (FP) HR,Temp (°C) (FP) HR,H2O Delta 18O (‰) (Picarro) HR,H2O Delta 2H (‰) (Picarro) HR,E/I HR,? (days) HR,doi
10/16/2018 15:47,38.19228,-121.65876,15.089,20.803,35.892,44.86,133.2,96.86,9.22,19.411,20.882,1.856,8.968,7.83,-52.77,0.076,154.535,17.72,17.776,4.555,2.837,0.753,0.009,1.98,1.28,0.58,44.961,0,0,0.35,27.132,0.36,27.907,100,1.1,17.46,-10.687,-78.13,0.017,3.959,
10/16/2018 15:47,38.19224,-121.65878,15.113,20.808,35.921,44.888,133.2,96.86,9.22,19.417,20.88,1.856,8.967,7.83,-52.85,0.076,154.99,17.72,17.776,4.53,2.837,0.753,0.009,1.984,1.26,0.58,44.961,0,0,0.35,27.132,0.36,27.907,100,1.09,17.47,-10.711,-78.085,0.016,3.851,
10/16/2018 15:47,38.1922,-121.65879,15.136,20.818,35.954,44.92,133.2,96.86,9.22,19.421,20.88,1.856,8.967,7.83,-52.93,0.076,154.99,17.72,17.775,4.485,2.837,0.753,0.009,1.984,1.26,0.58,44.961,0,0,0.35,27.132,0.36,27.907,100,1.09,17.47,-10.711,-78.085,0.016,3.851,
10/16/2018 15:47,38.192165,-121.6588,15.136,20.818,35.954,44.919,133.2,96.86,9.22,19.425,20.876,1.855,8.965,7.83,-53.01,0.076,154.99,17.72,17.774,4.44,2.837,0.753,0.009,1.973,1.27,0.575,45.098,0,0,0.355,27.843,0.345,27.059,100,1.085,17.465,-10.711,-78.085,0.016,3.851,
10/16/2018 15:47,38.192125,-121.65882,15.16,20.818,35.978,44.941,133.2,96.86,9.22,19.429,20.871,1.855,8.964,7.835,-53.07,0.076,154.99,17.72,17.774,4.4,2.837,0.753,0.014,1.984,1.28,0.57,44.531,0,0,0.35,27.344,0.36,28.125,100,1.09,17.47,-10.711,-78.085,0.016,3.851,
10/16/2018 15:47,38.192085,-121.65883,15.183,20.832,36.015,44.979,133.15,96.86,9.22,19.433,20.871,1.855,8.964,7.84,-53.12,0.076,154.99,17.72,17.773,4.36,2.837,0.753,0.009,1.976,1.28,0.57,44.531,0,0,0.35,27.344,0.36,28.125,100,1.09,17.47,-10.694,-78.039,0.017,4.014,
10/16/2018 15:47,38.19205,-121.65886,15.207,20.832,36.039,45,133.15,96.86,9.22,19.435,20.863,1.854,8.961,7.84,-53.19,0.076,154.99,17.72,17.773,4.315,2.837,0.753,0.009,1.987,1.27,0.57,46.341,0,0,0.315,25.61,0.345,28.049,100,1.095,17.465,-10.694,-78.039,0.017,4.014,
10/16/2018 15:47,38.19201,-121.65887,15.23,20.832,36.062,45.022,133.1,96.86,9.22,19.436,20.86,1.854,8.96,7.84,-53.25,0.076,154.99,17.72,17.773,4.265,2.84,0.753,0.009,1.986,1.28,0.57,47.107,0,0,0.28,23.14,0.36,29.752,100,1.09,17.47,-10.711,-78.085,0.016,3.851,
10/16/2018 15:47,38.191975,-121.65889,15.254,20.818,36.072,45.025,133.1,96.86,9.22,19.438,20.841,1.853,8.953,7.84,-53.295,0.076,154.99,17.72,17.773,4.21,2.842,0.753,0.014,1.986,1.28,0.57,47.107,0,0,0.28,23.14,0.36,29.752,100,1.09,17.47,-10.711,-78.085,0.016,3.851,
10/16/2018 15:47,38.19194,-121.65891,15.277,20.823,36.1,45.047,133.1,96.86,9.22,19.439,20.826,1.852,8.948,7.84,-53.345,0.076,154.99,17.72,17.774,4.16,2.846,0.752,0.014,1.979,1.255,0.57,47.699,0,0,0.28,23.431,0.345,28.87,100,1.095,17.465,-10.711,-78.085,0.016,3.851,
10/16/2018 15:47,38.1919,-121.65892,15.277,20.818,36.095,45.042,133.1,96.84,9.215,19.441,20.826,1.852,8.948,7.84,-53.39,0.076,154.99,17.72,17.776,4.12,2.849,0.752,0.014,1.979,1.23,0.57,47.107,0,0,0.28,23.14,0.36,29.752,100,1.1,17.46,-10.711,-78.085,0.016,3.851,
10/16/2018 15:47,38.19186,-121.65894,15.301,20.813,36.114,45.06,133.1,96.765,9.21,19.443,20.822,1.852,8.946,7.84,-53.43,0.076,154.75,17.72,17.778,4.075,2.854,0.752,0.019,1.986,1.23,0.57,47.107,0,0,0.28,23.14,0.36,29.752,100,1.1,17.46,-10.694,-78.024,0.017,4.041,
10/16/2018 15:47,38.191825,-121.65895,15.324,20.808,36.132,45.077,133.05,96.685,9.205,19.443,20.82,1.851,8.945,7.84,-53.465,0.075,154.1,17.72,17.776,4.035,2.863,0.751,0.019,1.987,1.2,0.56,46.667,0,0,0.28,23.333,0.36,30,100,1.11,17.42,-10.694,-78.024,0.017,4.041,
10/16/2018 15:47,38.19179,-121.65897,15.348,20.813,36.161,45.097,133,96.59,9.195,19.443,20.796,1.85,8.937,7.84,-53.495,0.075,153.195,17.72,17.774,4.015,2.87,0.751,0.019,1.988,1.2,0.56,46.667,0,0,0.28,23.333,0.36,30,100,1.11,17.42,-10.677,-77.962,0.017,4.231,
10/16/2018 15:47,38.19175,-121.65898,15.371,20.818,36.189,45.125,133.05,96.475,9.185,19.443,20.796,1.85,8.937,7.84,-53.525,0.075,152.95,17.715,17.772,4,2.874,0.75,0.019,1.988,1.18,0.555,46.25,0,0,0.27,22.5,0.375,31.25,100,1.12,17.405,-10.677,-77.962,0.017,4.231,
10/16/2018 15:47,38.19171,-121.65901,15.394,20.818,36.212,45.139,133,96.355,9.175,19.443,20.77,1.848,8.927,7.84,-53.55,0.075,152.95,17.71,17.768,3.99,2.879,0.75,0.014,1.987,1.16,0.55,47.009,0,0,0.26,22.222,0.36,30.769,100,1.13,17.39,-10.677,-77.962,0.017,4.231,
10/16/2018 15:47,38.191665,-121.65904,15.418,20.813,36.231,45.152,133,96.245,9.165,19.444,20.753,1.847,8.921,7.84,-53.55,0.075,152.95,17.71,17.767,3.99,2.885,0.749,0.019,1.986,1.16,0.55,47.009,0,0,0.26,22.222,0.36,30.769,100,1.13,17.39,-10.677,-77.962,0.017,4.231,
10/16/2018 15:47,38.19161,-121.65911,15.441,20.818,36.259,45.17,133,96.12,9.155,19.443,20.727,1.845,8.912,7.84,-53.55,0.075,152.95,17.705,17.764,3.99,2.9,0.748,0.019,1.988,1.14,0.55,47.826,0,0,0.265,23.043,0.335,29.13,100,1.14,17.39,-10.665,-77.945,0.017,4.339,
10/16/2018 15:47,38.19155,-121.65914,15.465,20.813,36.278,45.18,133,95.99,9.14,19.444,20.699,1.843,8.902,7.84,-53.55,0.075,152.95,17.7,17.762,3.99,2.931,0.746,0.019,1.986,1.12,0.55,48.673,0,0,0.27,23.894,0.31,27.434,100,1.15,17.39,-10.665,-77.945,0.017,4.339,
10/16/2018 15:47,38.19149,-121.65916,15.488,20.793,36.281,45.173,133,95.865,9.125,19.444,20.672,1.841,8.892,7.84,-53.55,0.075,152.95,17.695,17.759,3.99,2.965,0.743,0.019,1.989,1.12,0.55,48.673,0,0,0.27,23.894,0.31,27.434,100,1.15,17.39,-10.654,-77.929,0.018,4.448,
10/16/2018 15:47,38.19143,-121.65918,15.512,20.813,36.325,45.217,133,95.74,9.115,19.444,20.672,1.841,8.892,7.84,-53.55,0.075,152.95,17.69,17.756,3.985,2.984,0.742,0.019,1.989,1.11,0.55,49.55,0,0,0.24,21.622,0.32,28.829,100,1.155,17.39,-10.654,-77.929,0.018,4.448,
10/16/2018 15:47,38.191365,-121.65923,15.535,20.793,36.328,45.22,133,95.615,9.105,19.444,20.672,1.841,8.892,7.84,-53.55,0.075,152.95,17.685,17.752,3.98,2.992,0.741,0.019,1.986,1.1,0.55,51.402,0,0,0.21,19.626,0.31,28.972,100,1.16,17.39,-10.654,-77.929,0.018,4.448,
10/16/2018 15:47,38.19129,-121.65925,15.558,20.73,36.288,45.171,132.95,95.49,9.095,19.444,20.647,1.839,8.883,7.84,-53.55,0.075,152.95,17.68,17.745,3.98,3.008,0.74,0.019,1.986,1.1,0.55,51.402,0,0,0.21,19.626,0.31,28.972,100,1.16,17.39,-10.654,-77.929,0.018,4.448,
10/16/2018 15:47,38.191215,-121.65928,15.582,20.774,36.356,45.234,132.9,95.365,9.085,19.443,20.634,1.838,8.878,7.84,-53.55,0.075,152.95,17.675,17.741,3.98,3.027,0.739,0.019,1.989,1.1,0.55,51.887,0,0,0.21,19.811,0.3,28.302,100,1.17,17.39,-10.665,-77.945,0.017,4.339,
10/16/2018 15:47,38.19113,-121.6593,15.582,20.749,36.331,45.209,132.9,95.245,9.075,19.442,20.632,1.838,8.878,7.84,-53.55,0.075,153.6,17.67,17.735,3.965,3.042,0.738,0.014,1.986,1.1,0.55,51.887,0,0,0.21,19.811,0.3,28.302,100,1.17,17.39,-10.665,-77.945,0.017,4.339,
10/16/2018 15:48,38.191035,-121.65934,15.582,20.686,36.268,45.136,132.85,95.14,9.065,19.442,20.604,1.836,8.868,7.84,-53.55,0.075,154.345,17.67,17.719,3.95,3.055,0.737,0.019,1.989,1.11,0.555,51.628,0,0,0.22,20.465,0.3,27.907,100,1.165,17.375,-10.654,-77.929,0.018,4.448,
10/16/2018 15:48,38.190945,-121.65934,15.606,20.686,36.292,45.147,132.8,95.045,9.055,19.442,20.567,1.834,8.854,7.84,-53.525,0.075,154.345,17.665,17.703,3.95,3.065,0.736,0.019,1.986,1.12,0.55,50.926,0,0,0.23,21.296,0.3,27.778,100,1.17,17.36,-10.654,-77.929,0.018,4.448,
10/16/2018 15:48,38.190855,-121.65934,15.606,20.686,36.292,45.147,132.75,94.945,9.045,19.441,20.567,1.834,8.854,7.84,-53.495,0.075,154.345,17.66,17.696,3.95,3.074,0.735,0.019,1.989,1.12,0.55,50.926,0,0,0.23,21.296,0.3,27.778,100,1.17,17.36,-10.654,-77.929,0.018,4.448,
10/16/2018 15:48,38.19076,-121.65934,15.606,20.662,36.268,45.122,132.7,94.84,9.035,19.437,20.567,1.834,8.854,7.84,-53.465,0.075,154.345,17.66,17.689,3.945,3.087,0.734,0.019,1.989,1.14,0.57,52.055,0,0,0.23,21.005,0.295,26.941,100,1.18,17.36,-10.654,-77.929,0.018,4.448,
10/16/2018 15:48,38.190665,-121.659385,15.606,20.637,36.243,45.092,132.7,94.74,9.025,19.433,20.551,1.833,8.848,7.84,-53.43,0.075,154.345,17.655,17.689,3.94,3.101,0.733,0.009,1.991,1.16,0.59,52.679,0,0,0.23,20.536,0.3,26.786,100,1.19,17.36,-10.654,-77.929,0.018,4.448,
10/16/2018 15:48,38.19057,-121.65943,15.606,20.637,36.243,45.092,132.7,94.645,9.02,19.429,20.551,1.833,8.848,7.84,-53.39,0.075,154.345,17.65,17.689,3.935,3.108,0.733,0.019,1.992,1.16,0.59,52.679,0,0,0.23,20.536,0.3,26.786,100,1.19,17.36,-10.657,-77.95,0.017,4.393,
10/16/2018 15:48,38.19047,-121.65949,15.63,20.637,36.267,45.123,132.7,94.56,9.015,19.426,20.571,1.834,8.856,7.84,-53.345,0.075,154.345,17.65,17.689,3.925,3.111,0.733,0.014,1.989,1.175,0.59,53.153,0,0,0.205,18.468,0.315,28.378,100,1.17,17.36,-10.661,-77.97,0.017,4.339,
10/16/2018 15:48,38.190365,-121.65953,15.63,20.637,36.267,45.126,132.7,94.485,9.005,19.426,20.578,1.834,8.858,7.84,-53.295,0.075,154.345,17.65,17.689,3.92,3.111,0.733,0.014,1.988,1.19,0.59,52.679,0,0,0.23,20.536,0.3,26.786,100,1.19,17.36,-10.661,-77.97,0.017,4.339,
10/16/2018 15:48,38.190255,-121.65956,15.653,20.637,36.29,45.149,132.7,94.41,9,19.425,20.578,1.834,8.858,7.84,-53.245,0.075,154.345,17.645,17.689,3.915,3.112,0.733,0.009,1.981,1.19,0.59,52.679,0,0,0.23,20.536,0.3,26.786,100,1.19,17.36,-10.661,-77.97,0.017,4.339,
10/16/2018 15:48,38.19015,-121.659605,15.653,20.637,36.29,45.149,132.7,94.33,8.995,19.423,20.578,1.834,8.858,7.84,-53.195,0.075,154.345,17.64,17.689,3.905,3.112,0.733,0.014,1.981,1.23,0.6,53.097,0,0,0.23,20.354,0.3,26.549,100,1.15,17.35,-10.661,-77.97,0.017,4.339,
10/16/2018 15:48,38.19005,-121.65964,15.653,20.618,36.271,45.129,132.7,94.255,8.985,19.42,20.578,1.834,8.858,7.84,-53.145,0.075,154.295,17.64,17.688,3.895,3.112,0.733,0.019,1.982,1.23,0.6,53.097,0,0,0.23,20.354,0.3,26.549,100,1.15,17.35,-10.661,-77.97,0.017,4.339,
10/16/2018 15:48,38.18994,-121.65967,15.654,20.618,36.272,45.125,132.7,94.185,8.98,19.417,20.564,1.833,8.853,7.84,-53.095,0.075,153.43,17.64,17.688,3.885,3.112,0.733,0.019,1.982,1.23,0.64,54.936,0,0,0.23,19.742,0.295,25.322,100,1.15,17.355,-10.678,-77.927,0.017,4.285,
10/16/2018 15:48,38.18983,-121.6597,15.677,20.618,36.295,45.15,132.7,94.12,8.975,19.415,20.569,1.834,8.855,7.835,-53.04,0.075,152.58,17.64,17.688,3.88,3.112,0.733,0.009,1.978,1.23,0.68,56.667,0,0,0.23,19.167,0.29,24.167,100,1.15,17.35,-10.696,-77.97,0.017,4.095,
10/16/2018 15:48,38.18973,-121.65974,15.7,20.618,36.318,45.173,132.7,94.055,8.965,19.413,20.569,1.834,8.855,7.83,-52.985,0.075,152.55,17.64,17.688,3.87,3.113,0.732,0.009,1.978,1.23,0.68,56.667,0,0,0.23,19.167,0.29,24.167,100,1.15,17.35,-10.696,-77.97,0.017,4.095,
10/16/2018 15:48,38.189625,-121.659795,15.701,20.618,36.319,45.174,132.7,93.985,8.96,19.413,20.569,1.834,8.855,7.83,-52.93,0.075,152.55,17.64,17.688,3.855,3.114,0.732,0.009,1.976,1.23,0.675,56.723,0,0,0.23,19.328,0.285,23.95,100,1.165,17.355,-10.696,-77.97,0.017,4.095,
10/16/2018 15:48,38.18952,-121.65983,15.724,20.618,36.342,45.194,132.7,93.92,8.955,19.413,20.561,1.833,8.852,7.83,-52.875,0.075,152.55,17.64,17.688,3.845,3.114,0.732,0.009,1.974,1.23,0.68,57.143,0,0,0.23,19.328,0.28,23.529,100,1.15,17.35,-10.696,-77.97,0.017,4.095,
10/16/2018 15:48,38.189415,-121.65986,15.747,20.618,36.365,45.217,132.7,93.86,8.95,19.412,20.561,1.833,8.852,7.83,-52.82,0.075,152.55,17.64,17.688,3.835,3.115,0.732,0.009,1.976,1.23,0.68,57.143,0,0,0.23,19.328,0.28,23.529,100,1.15,17.35,-10.696,-77.97,0.017,4.095,
10/16/2018 15:48,38.18931,-121.65989,15.748,20.55,36.298,45.153,132.7,93.8,8.945,19.413,20.569,1.834,8.855,7.83,-52.76,0.075,152.55,17.64,17.688,3.825,3.115,0.732,0.009,1.974,1.24,0.675,56.723,0,0,0.23,19.328,0.285,23.95,100,1.145,17.32,-10.683,-78.073,0.017,4.068,
10/16/2018 15:48,38.18921,-121.6599,15.794,20.569,36.363,45.222,132.65,93.735,8.935,19.413,20.578,1.834,8.858,7.83,-52.705,0.075,152.55,17.64,17.689,3.82,3.115,0.732,0.009,1.974,1.23,0.67,56.303,0,0,0.23,19.328,0.29,24.37,100,1.14,17.29,-10.669,-78.175,0.017,4.014,
10/16/2018 15:48,38.18911,-121.65994,15.818,20.589,36.407,45.276,132.65,93.675,8.93,19.413,20.61,1.837,8.87,7.83,-52.65,0.075,152.55,17.64,17.695,3.815,3.115,0.732,0.009,1.974,1.23,0.67,56.303,0,0,0.23,19.328,0.29,24.37,100,1.14,17.29,-10.669,-78.175,0.017,4.014,
10/16/2018 15:48,38.189005,-121.65996,15.841,20.569,36.41,45.291,132.7,93.615,8.925,19.413,20.642,1.839,8.881,7.83,-52.595,0.075,152.55,17.64,17.7,3.805,3.115,0.732,0.009,1.974,1.23,0.67,54.472,0,0,0.23,18.699,0.33,26.829,100,1.14,17.36,-10.669,-78.175,0.017,4.014,
10/16/2018 15:48,38.1889,-121.66,15.865,20.589,36.454,45.337,132.65,93.545,8.92,19.414,20.649,1.839,8.884,7.83,-52.54,0.075,152.55,17.64,17.701,3.8,3.115,0.732,0.009,1.974,1.23,0.67,54.472,0,0,0.23,18.699,0.33,26.829,100,1.14,17.36,-10.669,-78.175,0.017,4.014,
10/16/2018 15:48,38.1888,-121.66,15.888,20.603,36.491,45.375,132.6,93.475,8.915,19.413,20.649,1.839,8.884,7.825,-52.48,0.075,152.55,17.64,17.702,3.79,3.112,0.733,0.009,1.971,1.23,0.67,54.472,0,0,0.23,18.699,0.33,26.829,100,1.14,17.36,-10.669,-78.175,0.017,4.014,
10/16/2018 15:48,38.1887,-121.66011,15.911,20.618,36.529,45.413,132.6,93.41,8.905,19.414,20.649,1.839,8.884,7.82,-52.42,0.075,153.35,17.64,17.702,3.775,3.11,0.733,0.009,1.971,1.23,0.65,53.719,0,0,0.23,19.008,0.33,27.273,100,1.12,17.37,-10.671,-78.172,0.017,4.014,
10/16/2018 15:48,38.1886,-121.66017,15.912,20.618,36.53,45.421,132.6,93.34,8.9,19.414,20.669,1.841,8.891,7.82,-52.365,0.075,154.115,17.64,17.703,3.755,3.108,0.733,0.009,1.971,1.23,0.65,53.719,0,0,0.23,19.008,0.33,27.273,100,1.12,17.37,-10.671,-78.172,0.017,4.014,
10/16/2018 15:48,38.1885,-121.66021,15.935,20.613,36.548,45.449,132.6,93.275,8.895,19.415,20.695,1.843,8.9,7.82,-52.315,0.075,154.115,17.64,17.703,3.715,3.106,0.733,0.009,1.969,1.23,0.65,53.719,0,0,0.23,19.008,0.33,27.273,100,1.12,17.37,-10.673,-78.169,0.017,3.987,
10/16/2018 15:48,38.1884,-121.66026,15.958,20.608,36.566,45.466,132.55,93.22,8.89,19.415,20.692,1.842,8.899,7.82,-52.265,0.075,154.115,17.64,17.703,3.68,3.105,0.733,0.009,1.969,1.23,0.65,52,0,0,0.23,18.4,0.37,29.6,100,1.12,17.36,-10.673,-78.169,0.017,3.987,
10/16/2018 15:48,38.1883,-121.66035,15.959,20.599,36.558,45.463,132.5,93.17,8.885,19.415,20.71,1.844,8.906,7.82,-52.215,0.075,154.115,17.64,17.703,3.665,3.102,0.733,0.009,1.968,1.23,0.65,52,0,0,0.23,18.4,0.37,29.6,100,1.12,17.36,-10.673,-78.169,0.017,3.987,
10/16/2018 15:48,38.1882,-121.66044,15.959,20.608,36.567,45.473,132.5,93.13,8.88,19.417,20.71,1.844,8.906,7.82,-52.165,0.075,154.115,17.64,17.704,3.635,3.094,0.734,0.009,1.971,1.225,0.635,52.049,0,0,0.245,20.082,0.34,27.869,100,1.12,17.365,-10.673,-78.169,0.017,3.987,
10/16/2018 15:48,38.1881,-121.66049,15.982,20.599,36.581,45.488,132.5,93.09,8.875,19.418,20.716,1.844,8.908,7.82,-52.115,0.075,154.115,17.64,17.704,3.605,3.089,0.734,0.009,1.974,1.22,0.62,52.101,0,0,0.26,21.849,0.31,26.05,100,1.12,17.37,-10.671,-78.178,0.017,3.987,
10/16/2018 15:48,38.188005,-121.66054,15.982,20.584,36.566,45.474,132.5,93.04,8.87,19.419,20.716,1.844,8.908,7.82,-52.07,0.075,154.115,17.64,17.704,3.585,3.085,0.735,0.009,1.969,1.22,0.62,52.101,0,0,0.26,21.849,0.31,26.05,100,1.12,17.37,-10.671,-78.178,0.017,3.987,
10/16/2018 15:48,38.18791,-121.66059,16.006,20.579,36.585,45.495,132.5,92.99,8.865,19.419,20.722,1.845,8.91,7.82,-52.025,0.075,154.115,17.64,17.704,3.56,3.08,0.735,0.009,1.969,1.22,0.61,49.593,0,0,0.23,18.699,0.39,31.707,100,1.12,17.4,-10.669,-78.187,0.017,3.987,
10/16/2018 15:48,38.18781,-121.66064,16.006,20.579,36.585,45.495,132.5,92.945,8.86,19.419,20.722,1.845,8.91,7.82,-51.975,0.075,154.115,17.64,17.704,3.54,3.077,0.735,0.009,1.972,1.22,0.61,49.593,0,0,0.23,18.699,0.39,31.707,100,1.12,17.4,-10.669,-78.187,0.017,3.987,
10/16/2018 15:48,38.18771,-121.66064,16.006,20.579,36.585,45.497,132.5,92.89,8.855,19.419,20.727,1.845,8.912,7.815,-51.93,0.075,154.115,17.64,17.705,3.52,3.076,0.735,0.009,1.973,1.22,0.61,49.593,0,0,0.23,18.699,0.39,31.707,100,1.12,17.4,-10.669,-78.187,0.017,3.987,
10/16/2018 15:48,38.18761,-121.66069,16.029,20.564,36.593,45.506,132.5,92.83,8.85,19.419,20.73,1.845,8.913,7.81,-51.885,0.075,153.965,17.64,17.705,3.49,3.075,0.735,0.028,1.967,1.22,0.61,49.593,0,0,0.23,18.699,0.39,31.707,100,1.12,17.4,-10.669,-78.187,0.017,3.987,
10/16/2018 15:48,38.187515,-121.66079,16.053,20.564,36.617,45.53,132.5,92.77,8.845,19.421,20.73,1.845,8.913,7.81,-51.84,0.075,153.095,17.64,17.705,3.455,3.074,0.735,0.019,1.974,1.22,0.61,49.593,0,0,0.23,18.699,0.39,31.707,100,1.12,17.4,-10.671,-78.178,0.017,3.987,
10/16/2018 15:48,38.18742,-121.6608,16.053,20.55,36.603,45.516,132.5,92.71,8.84,19.421,20.73,1.845,8.913,7.81,-51.8,0.075,152.315,17.64,17.705,3.42,3.074,0.735,0.019,1.967,1.22,0.61,49.593,0,0,0.23,18.699,0.39,31.707,100,1.12,17.4,-10.671,-78.178,0.017,3.987,
10/16/2018 15:48,38.187325,-121.66085,16.053,20.55,36.603,45.516,132.5,92.655,8.835,19.421,20.73,1.845,8.913,7.81,-51.755,0.075,152.315,17.64,17.706,3.385,3.074,0.735,0.009,1.967,1.22,0.61,51.695,0,0,0.26,22.034,0.31,26.271,100,1.12,17.4,-10.673,-78.169,0.017,3.987,
10/16/2018 15:48,38.18723,-121.660875,16.077,20.55,36.627,45.539,132.5,92.59,8.825,19.421,20.727,1.845,8.912,7.81,-51.71,0.075,152.315,17.64,17.707,3.355,3.069,0.736,0.014,1.963,1.22,0.61,51.695,0,0,0.26,22.034,0.31,26.271,100,1.12,17.4,-10.673,-78.169,0.017,3.987,
10/16/2018 15:48,38.18713,-121.660925,16.077,20.511,36.588,45.5,132.5,92.515,8.82,19.419,20.727,1.845,8.912,7.81,-51.67,0.075,152.315,17.64,17.71,3.33,3.06,0.736,0.019,1.963,1.215,0.61,51.695,0,0,0.22,18.644,0.35,29.661,100,1.12,17.4,-10.673,-78.169,0.017,3.987,
10/16/2018 15:48,38.18703,-121.660975,16.1,20.55,36.65,45.56,132.5,92.435,8.815,19.419,20.722,1.845,8.91,7.81,-51.63,0.075,152.315,17.64,17.711,3.315,3.051,0.737,0.023,1.962,1.21,0.61,51.695,0,0,0.26,22.034,0.31,26.271,100,1.12,17.4,-10.673,-78.169,0.017,3.987,
10/16/2018 15:48,38.18693,-121.661055,16.1,20.55,36.65,45.56,132.5,92.355,8.805,19.418,20.722,1.845,8.91,7.81,-51.59,0.075,152.315,17.645,17.711,3.29,3.042,0.738,0.028,1.962,1.21,0.61,51.695,0,0,0.26,22.034,0.31,26.271,100,1.12,17.4,-10.639,-78.16,0.017,4.231,
10/16/2018 15:48,38.186835,-121.66113,16.124,20.511,36.635,45.545,132.5,92.285,8.795,19.418,20.722,1.845,8.91,7.81,-51.555,0.075,152.315,17.65,17.711,3.265,3.031,0.739,0.033,1.962,1.21,0.61,51.261,0,0,0.265,22.269,0.315,26.471,100,1.12,17.395,-10.639,-78.16,0.017,4.231,
10/16/2018 15:48,38.18674,-121.661175,16.124,20.511,36.635,45.543,132.5,92.21,8.79,19.418,20.716,1.844,8.908,7.81,-51.52,0.075,152.315,17.65,17.711,3.255,3.018,0.739,0.028,1.957,1.21,0.61,50.833,0,0,0.27,22.5,0.32,26.667,100,1.12,17.4,-10.605,-78.151,0.018,4.502,
10/16/2018 15:48,38.18664,-121.66123,16.124,20.511,36.635,45.537,132.5,92.135,8.785,19.418,20.701,1.843,8.903,7.81,-51.485,0.075,152.315,17.65,17.711,3.235,3.004,0.741,0.028,1.95,1.21,0.61,50.833,0,0,0.27,22.5,0.32,26.667,100,1.12,17.4,-10.605,-78.151,0.018,4.502,
10/16/2018 15:48,38.18654,-121.66128,16.147,20.491,36.638,45.536,132.5,92.065,8.775,19.418,20.688,1.842,8.898,7.81,-51.45,0.075,152.315,17.65,17.711,3.21,2.987,0.742,0.023,1.95,1.21,0.61,51.046,0,0,0.245,20.502,0.34,28.452,100,1.12,17.395,-10.605,-78.151,0.018,4.502,
10/16/2018 15:48,38.18644,-121.661325,16.148,20.491,36.639,45.538,132.45,92,8.77,19.417,20.691,1.842,8.899,7.81,-51.41,0.075,152.38,17.65,17.712,3.18,2.977,0.743,0.023,1.953,1.21,0.61,50.833,0,0,0.27,22.5,0.32,26.667,100,1.12,17.4,-10.605,-78.151,0.018,4.502,
10/16/2018 15:48,38.186345,-121.66138,16.171,20.491,36.662,45.559,132.4,91.94,8.765,19.416,20.685,1.842,8.897,7.81,-51.375,0.075,153.24,17.65,17.712,3.155,2.971,0.743,0.023,1.961,1.21,0.61,50.833,0,0,0.27,22.5,0.32,26.667,100,1.12,17.4,-10.631,-78.12,0.017,4.339,
10/16/2018 15:48,38.18625,-121.661435,16.171,20.477,36.648,45.543,132.4,91.885,8.76,19.416,20.681,1.842,8.895,7.805,-51.34,0.075,154.015,17.65,17.712,3.145,2.962,0.744,0.023,1.961,1.21,0.61,50.833,0,0,0.27,22.5,0.32,26.667,100,1.12,17.39,-10.631,-78.12,0.017,4.339,
10/16/2018 15:48,38.18615,-121.661485,16.171,20.462,36.633,45.52,132.4,91.835,8.755,19.415,20.657,1.84,8.887,7.8,-51.305,0.075,154.015,17.65,17.713,3.14,2.954,0.744,0.023,1.953,1.21,0.61,50.833,0,0,0.27,22.5,0.32,26.667,100,1.12,17.39,-10.656,-78.088,0.017,4.231,
10/16/2018 15:48,38.18605,-121.66153,16.195,20.477,36.672,45.557,132.4,91.79,8.75,19.415,20.652,1.84,8.885,7.8,-51.27,0.075,154.015,17.65,17.713,3.135,2.952,0.744,0.028,1.953,1.21,0.61,50.622,0,0,0.28,23.237,0.315,26.141,100,1.12,17.39,-10.656,-78.088,0.017,4.231,
10/16/2018 15:48,38.18595,-121.66153,16.218,20.491,36.709,45.594,132.4,91.75,8.745,19.413,20.652,1.84,8.885,7.8,-51.235,0.075,154.015,17.65,17.713,3.13,2.95,0.745,0.033,1.945,1.21,0.61,50.413,0,0,0.29,23.967,0.31,25.62,100,1.12,17.39,-10.656,-78.088,0.017,4.231,
